theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
1.6352517593734818e-13,1.739495880047186e-13,6.338431944617187e-14,4.01757195165436e-27,(1.8669742254885592e-13+0j),1.694479612527566e-13,1.5231799573848005e-13,5.915548458197808e-14,3.499371356128647e-27,(1.4935101932043544e-13+0j),1.0483423808143232e-13,1.0698065837355556e-13,3.9987171051156386e-14,1.5989738486744392e-27,(7.20634194283999e-14+0j),5.618281876962302e-14,5.1517102319619575e-14,2.1730212757420206e-14,4.722021464827479e-28,(7.360401973989348e-14+0j),4.937785761757031e-14,5.0617860814664946e-14,1.5739980981720062e-14,2.477470013049092e-28,(7.415774420166605e-14+0j),frustrated
9.55036099886142e-14,1.0033300251652521e-13,3.447588961312906e-14,1.18858696461666e-27,(6.563024385394353e-14+0j),7.689690062174082e-14,5.930968582621727e-14,5.400404851116628e-14,2.9164372555964005e-27,(3.4087673560666145e-14+0j),5.761219903471948e-14,4.35841431264727e-14,3.0897406449522567e-14,9.546497253069986e-28,(2.998751493431973e-14+0j),3.528987641336127e-14,3.466072288229165e-14,1.4967942210282076e-14,2.240392940103439e-28,(3.702625313977687e-14+0j),4.0740548471483654e-14,3.1709921938706e-14,1.9646631275451287e-14,3.8599012047354063e-28,(2.7486214533098393e-14+0j),frustrated
1.2139773172713248e-13,4.7363174726690597e-14,1.0889494495875522e-13,1.1858109037570331e-26,(9.211822553303704e-14+0j),1.191747636167243e-13,8.421829056273976e-14,7.648046387429606e-14,5.8492613544275054e-27,(6.946083431189208e-14+0j),9.559045730184749e-14,7.101045693857059e-14,4.517498679431656e-14,2.040779431866676e-27,(7.045194010348582e-14+0j),3.9982769115774934e-14,3.804943927881244e-14,7.722480698103142e-15,5.963670813257559e-29,(3.489833406894777e-14+0j),2.6804624760685227e-14,2.4019909641052756e-14,5.955595256891429e-15,3.546911486390768e-29,(2.2481813843423165e-14+0j),frustrated
1.238995269813754e-13,1.3919151443379247e-13,6.776208249299565e-14,4.5916998237875485e-27,(1.7005070603912902e-13+0j),8.371475216806846e-14,9.301210034519677e-14,1.8505113236185202e-14,3.4243921588403675e-28,(9.301210034519677e-14+0j),7.038206646970892e-14,6.639115942312334e-14,1.5924775748290248e-14,2.535984826333332e-28,(6.233037874276084e-14+0j),6.41979110688006e-14,5.6377773131342083e-14,2.3915557859980157e-14,5.719539077540586e-28,(5.5368805082324365e-14+0j),3.537871345497967e-14,3.246443207802818e-14,1.164988847253374e-14,1.3571990142247451e-28,(3.226963447882358e-14+0j),frustrated
1.6317330708955592e-13,2.1104352464602394e-13,1.0312666200990227e-13,1.0635108417304619e-26,(4.424817311060741e-14+0j),1.3512718978329667e-13,1.1258579229290093e-13,8.623604134948527e-14,7.436654827630133e-27,(7.742452408146889e-14+0j),9.698103894306258e-14,8.765472637826947e-14,2.69647549234674e-14,7.270980080826593e-28,(8.765472637826947e-14+0j),6.607313182467539e-14,6.349742507889447e-14,1.1560117997507639e-14,1.3363632811630004e-28,(5.961899521977902e-14+0j),3.933929294730075e-14,4.37034982849663e-14,1.6282627114566163e-14,2.6512394575200527e-28,(4.858349247945564e-14+0j),frustrated
2.1717155051668297e-13,1.0771918284173216e-13,1.9077693573578195e-13,3.6395839208734674e-26,(3.8062274196733325e-14+0j),1.3498442532143318e-13,1.6016570479628244e-13,5.381372592816118e-14,2.8959170982712467e-27,(3.034934005248628e-14+0j),9.576678034429586e-14,1.0828492582854367e-13,5.0813713884070245e-14,2.5820335186921533e-27,(2.3206471344805735e-14+0j),7.064478922605748e-14,7.678012990251769e-14,3.00706359766538e-14,9.042431480404258e-28,(7.760198972089647e-14+0j),5.955068995691361e-14,6.025929603443182e-14,8.325477436427608e-15,6.931357454446522e-29,(6.962479507580963e-14+0j),frustrated
7.786343082095075e-14,7.724122740453483e-14,2.6529001836628542e-14,7.037879384478406e-28,(7.780876905749541e-14+0j),9.596793254035229e-14,1.065607117048547e-13,4.9325917784468445e-14,2.4330461652801406e-27,(8.19568388156425e-14+0j),9.598497005405888e-14,9.517208207936363e-14,6.8307614338107e-14,4.665930176563561e-27,(4.7190640240103363e-14+0j),4.9298805741134735e-14,4.878961573021768e-14,1.1282185298272771e-14,1.2728770510456225e-28,(3.88119489869091e-14+0j),5.386905642095774e-14,6.769640504109664e-14,3.56384468073814e-14,1.2700988908425533e-27,(9.329545970785935e-14+0j),frustrated
1.2779838255393863e-13,1.1725535287221372e-13,4.9460052661070703e-14,2.4462968092358874e-27,(2.0338930033782844e-13+0j),7.758852617913823e-14,6.480535612104045e-14,4.03137628766783e-14,1.6251994772770455e-27,(1.4007254126293539e-13+0j),4.4406736358411276e-14,3.9336151748596585e-14,2.263771261419814e-14,5.124660324030255e-28,(7.942880687563973e-14+0j),5.0035860843234186e-14,5.467651974442198e-14,1.3364328869820799e-14,1.7860528614072565e-28,(5.467651974442198e-14+0j),3.944147429708888e-14,3.8026388063837455e-14,8.133819087994243e-15,6.61590129562195e-29,(3.5567575028423303e-14+0j),frustrated
6.813390428597706e-14,3.83731820094482e-14,6.87121223193114e-14,4.721355753624012e-27,(2.623846842970951e-13+0j),6.746003739024704e-14,3.204164875427593e-14,6.12813121065356e-14,3.755399213498627e-27,(1.9408582529153262e-13+0j),5.9093507701546e-14,5.1725118910071617e-14,3.129114427873521e-14,9.791357102726233e-28,(1.1334836854017651e-13+0j),3.6766421125718874e-14,3.3226915926684076e-14,1.8630638824211132e-14,3.471007029982032e-28,(3.3226915926684076e-14+0j),1.800849610919945e-14,1.456753082545917e-14,1.0773953465329372e-14,1.1607807327308277e-28,(1.456753082545917e-14+0j),frustrated
1.5608232293328826e-13,1.4216942041929327e-13,6.932805857133422e-14,4.806379705270347e-27,(5.186415452943567e-14+0j),1.2118952658420417e-13,1.0380746983032935e-13,4.6162919901857556e-14,2.1310151738653164e-27,(1.0380746983032935e-13+0j),8.423211417212369e-14,9.925890483126622e-14,3.3279248315284613e-14,1.1075083684303738e-27,(4.717158478866134e-14+0j),4.758990173478434e-14,3.84023231658888e-14,1.8156408000544912e-14,3.296551514822513e-28,(6.99966280764784e-14+0j),5.0285760309008213e-14,3.976303959163918e-14,2.659539587732162e-14,7.073150818714558e-28,(9.948730163587816e-14+0j),frustrated
