theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
1.886600465730137e-14,1.5764054760143525e-14,9.377097000055451e-15,8.792994814844894e-29,(1.439574161662381e-14+0j),1.6221219384594374e-14,1.510132869848158e-14,5.884959714976173e-15,3.463275084689245e-29,(1.536213722566158e-14+0j),1.1879405638918144e-14,1.2974527197329404e-14,3.658812720138153e-15,1.3386910521044745e-29,(9.914311000735017e-15+0j),8.269877544934829e-15,7.363498943093129e-15,3.7038281670501434e-15,1.3718343091034026e-29,(7.886569157951738e-15+0j),3.255256590108708e-15,3.7239847522457436e-15,9.86169490737053e-16,9.725302644605784e-31,(2.1174050761997797e-15+0j),bored
1.9765456039895e-14,1.986301631889412e-14,1.1122516693730364e-14,1.2371037760231065e-28,(9.678488615750105e-15+0j),1.3301987668071632e-14,1.0725197464320038e-14,6.356853174690059e-15,4.040958228456708e-29,(3.346147882082486e-15+0j),8.19050684878252e-15,6.62439865021973e-15,2.9243498228731153e-15,8.55182188653802e-30,(6.212699458664762e-15+0j),1.0256202044183092e-14,8.506392144191374e-15,3.506394154215806e-15,1.2294799964718777e-29,(8.273255210298783e-15+0j),5.594100959261723e-15,4.370119476005399e-15,2.7067188566350406e-15,7.326326968863701e-30,(4.045163482089629e-15+0j),bored
1.3578658518239779e-14,1.443156643084834e-14,6.689875253339721e-15,4.4754430905247204e-29,(1.9921425680503136e-14+0j),1.3206887165524937e-14,1.1350101134080884e-14,8.343759208889048e-15,6.961831773592078e-29,(1.8616009664002487e-14+0j),1.3503515510099015e-14,1.2601189122503673e-14,5.901898490377084e-15,3.483240579071531e-29,(9.40877709813399e-15+0j),1.0548102838213082e-14,1.0912905473888035e-14,3.2372159033986267e-15,1.0479566805216986e-29,(8.955004085441057e-15+0j),5.664740292577273e-15,5.275153518944209e-15,1.4282459117614259e-15,2.0398863844632264e-30,(4.475265265455782e-15+0j),bored
1.6716487772379365e-14,1.4210601867739302e-14,6.324781236220423e-15,4.000285768604594e-29,(1.4210601867739302e-14+0j),2.184004277216129e-14,1.8616009664002487e-14,1.1262089629608652e-14,1.2683466282533874e-28,(1.2626748089071092e-14+0j),1.745218676659706e-14,1.6759941728698246e-14,1.0464463728002322e-14,1.0950500111467623e-28,(9.248926991144824e-15+0j),1.1864930161959671e-14,1.2184272341083312e-14,2.4741492952795967e-15,6.121414735332524e-30,(1.8979255103282845e-14+0j),5.3773329359442385e-15,5.112349025159518e-15,1.743449346816424e-15,3.0396156249146153e-30,(5.112349025159518e-15+0j),bored
1.4461965149873432e-14,1.1199676860813871e-14,7.727867098806627e-15,5.971992989681794e-29,(5.7438695367547864e-15+0j),1.6002386779758675e-14,1.5331209483939628e-14,8.039909020904148e-15,6.464013706441591e-29,(1.623209523236286e-14+0j),1.1560333404377515e-14,1.2769130098001117e-14,2.944063355608269e-15,8.667509041835423e-30,(1.558982225796158e-14+0j),1.5618346432146144e-14,1.5059474369652607e-14,4.281352772654751e-15,1.832998156391852e-29,(1.7751816388910374e-14+0j),8.23830451513406e-15,9.184621719119536e-15,3.0793679797796263e-15,9.482507154892058e-30,(4.464092684888151e-15+0j),bored
2.6706208549676362e-14,1.6604518093481154e-14,1.7046897923513685e-14,2.9059672881469517e-28,(1.536246842257044e-14+0j),1.2311998954069855e-14,9.443974022499726e-15,5.03852333789187e-15,2.538671742648103e-29,(1.6232270808287557e-14+0j),1.4856646577487242e-14,1.2592910173933547e-14,9.885694400745246e-15,9.772695378492591e-29,(9.237830322910677e-15+0j),1.1601370986613739e-14,1.0059511893581611e-14,6.698235214317629e-15,4.486635498632473e-29,(1.0667486222667369e-14+0j),5.5760576658623225e-15,5.488829326540806e-15,1.314731616313781e-15,1.7285192229350473e-30,(9.441293848567777e-15+0j),bored
1.9991896970117104e-14,2.125214057311055e-14,6.425309504193152e-15,4.128460222467485e-29,(1.763715498640153e-14+0j),2.8411195033664032e-14,2.408078923512508e-14,1.9104369254876457e-14,3.6497692462666887e-28,(2.967165246272626e-14+0j),2.1034115239014454e-14,1.5251304279507722e-14,1.0684594646177205e-14,1.141605627531186e-28,(3.4322675239700104e-14+0j),9.57776938398757e-15,7.918937106133745e-15,4.069902122749634e-15,1.6564103288761981e-29,(6.084783689005671e-15+0j),4.829053691739864e-15,4.85031872142166e-15,1.16064309779069e-15,1.3470924004491692e-30,(3.9660071413887096e-15+0j),bored
2.161197183643659e-14,2.2243750755387494e-14,9.03747995519042e-15,8.167604394046864e-29,(3.871094276788204e-14+0j),2.135002875055674e-14,1.4884841966327742e-14,1.2616374018087145e-14,1.5917289336426437e-28,(3.233061303786633e-14+0j),1.4923730387328974e-14,1.064271849291623e-14,1.068155485698043e-14,1.1409561416268224e-28,(1.6758543080005377e-14+0j),7.219937975433101e-15,7.125001972055053e-15,4.131969217966224e-15,1.7073169618220403e-29,(7.293176723730222e-15+0j),4.46886541425197e-15,4.240403913130331e-15,1.7381890902088398e-15,3.021301313321034e-30,(6.6062252106792125e-15+0j),bored
1.3706576426214719e-14,1.1705977442755417e-14,1.0693470266431445e-14,1.1435030633905342e-28,(1.1336039921849756e-14+0j),1.4931362063647276e-14,1.3898869912437636e-14,9.221463832925318e-15,8.503539522194969e-29,(8.819355261296581e-15+0j),1.2115189353434484e-14,1.0142017497482217e-14,4.27840443104133e-15,1.8304744475554084e-29,(6.66816155961417e-15+0j),8.925321909866827e-15,8.968465734505725e-15,1.6445799618840115e-15,2.7046432510304164e-30,(7.496589196935032e-15+0j),3.899879710764433e-15,3.847999898016451e-15,1.2063160454830027e-15,1.4551984015897498e-30,(2.006010427367298e-15+0j),bored
1.0462479940942607e-14,1.0514492962797575e-14,4.49656252253925e-15,2.0219074519104543e-29,(1.9466274794891652e-14+0j),8.277941689557617e-15,1.0714119615401155e-14,4.1356391042227855e-15,1.7103510800376645e-29,(1.3875352557600557e-14+0j),1.1593276600305827e-14,1.0126163283889179e-14,4.603976817069074e-15,2.1196602532109484e-29,(1.7905303173670066e-14+0j),8.296446230411048e-15,7.558960289382899e-15,2.3445203744155925e-15,5.4967757860498294e-30,(7.345801172056258e-15+0j),3.3208444669512598e-15,3.4520055236444126e-15,1.3348464081506987e-15,1.7818149333528217e-30,(3.947948509864753e-15+0j),bored
