theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
7.087417339762446e-14,8.87969401985357e-14,3.0730680570384044e-14,9.443747283189795e-28,(9.413089245927393e-14+0j),3.5166803953219606e-14,4.5517966350936504e-14,1.813724611399801e-14,3.28959696599736e-28,(4.635535772377222e-14+0j),3.669235153584872e-14,3.8538099344254905e-14,1.948467390371337e-14,3.796525171340488e-28,(6.491053083246385e-14+0j),5.4384063332235344e-14,2.4093993236961972e-14,4.178319867172567e-14,1.7458356912408977e-27,(8.507477590492512e-14+0j),5.2435547058842386e-14,5.5308335287075214e-14,6.469939358855854e-15,4.18601153072721e-29,(5.5308335287075214e-14+0j),calm
1.5717708167229108e-13,1.5420782905448112e-13,3.238000874069095e-14,1.0484649660472224e-27,(1.317724287981377e-13+0j),1.4038954924088146e-13,1.386648104929569e-13,3.989663365972832e-14,1.5917413773785669e-27,(1.386648104929569e-13+0j),8.841233881245131e-14,6.491053083246385e-14,3.252507926846524e-14,1.0578807814199476e-27,(1.343300338431372e-13+0j),6.977852403350843e-14,6.545584012671051e-14,4.856548077309241e-15,2.358605922721609e-29,(7.476739366732512e-14+0j),7.78019623759772e-14,7.508554907491221e-14,1.981782329419147e-14,3.9274612011979806e-28,(1.3130785385512272e-13+0j),calm
5.12632255626949e-14,4.3100030912319046e-14,3.1813846204384584e-14,1.0121208103162353e-27,(5.741003214942818e-14+0j),6.63695008984743e-14,5.829375140926021e-14,3.6028739660187864e-14,1.298070081501594e-27,(5.829375140926021e-14+0j),5.294274698933125e-14,5.1649725893920276e-14,1.530846684522112e-14,2.343491571512343e-28,(5.1649725893920276e-14+0j),4.9392367082032296e-14,4.205727656258996e-14,1.448008292665199e-14,2.0967280156271847e-28,(4.205727656258996e-14+0j),7.413127278338059e-14,4.7877613333090946e-14,4.692694825404579e-14,2.2021384724378912e-27,(4.1378772196245536e-14+0j),calm
6.64303908614258e-14,6.655262831499676e-14,1.486538459239551e-14,2.2097965907982983e-28,(3.619854781031333e-14+0j),3.459116883115274e-14,3.196177653494634e-14,1.1815732351600482e-14,1.3961153100465826e-28,(3.1513328719602644e-14+0j),2.5323847389753547e-14,2.181025837533849e-14,1.135132763079618e-14,1.288526389816768e-28,(2.5078171359937715e-14+0j),3.3499923978374044e-14,3.332020844119641e-14,3.2885868437165906e-15,1.0814803428665847e-29,(2.5172225705754814e-14+0j),3.049723214656716e-14,2.6902730945815617e-14,6.222574253341369e-15,3.87204303383469e-29,(2.7609538304614404e-14+0j),calm
2.448772502397016e-14,2.925757591304623e-14,9.445462816274274e-15,8.921676781361996e-29,(1.1887984332349217e-14+0j),3.9571265010911406e-14,3.9158958127889315e-14,9.30604282917974e-15,8.660243313852768e-29,(3.9158958127889315e-14+0j),4.1014847312203484e-14,3.5731318107240376e-14,1.5030903350821864e-14,2.2592805554174797e-28,(3.5731318107240376e-14+0j),2.03919610783924e-14,1.767344507092135e-14,3.151861677942149e-15,9.9342320368803e-30,(1.7357646113815626e-14+0j),2.1485603026449794e-14,1.71126831460925e-14,5.769550225727769e-15,3.3287709807195353e-29,(1.6137912669106224e-14+0j),calm
3.7693119747494246e-14,3.1029492497579296e-14,2.7655188342783623e-14,7.6480944227483525e-28,(8.536594818039398e-14+0j),2.6770512817825522e-14,1.7506486936081445e-14,1.648303065896002e-14,2.71690299704216e-28,(1.7506486936081445e-14+0j),2.115353787149948e-14,1.9244595504463225e-14,1.3941313726478034e-14,1.9436022842008486e-28,(3.1701912575766186e-15+0j),1.6413078802684384e-14,2.0069426222050078e-14,6.3585373715078e-15,4.0430997504861323e-29,(7.626005195431094e-15+0j),8.542418160571732e-15,9.702407865441169e-15,3.2074241806215147e-15,1.0287569874435595e-29,(9.864426006541067e-15+0j),calm
3.580684832517073e-14,2.5345800483425644e-14,2.035526752766391e-14,4.143369161227688e-28,(5.865232182271059e-14+0j),1.350710492182574e-14,1.4008614563260026e-14,6.63935976893409e-15,4.4081098141340536e-29,(8.458697629932305e-15+0j),1.0810210163709633e-14,9.762017725699323e-15,5.152160319731617e-15,2.6544755960217004e-29,(2.4299592323808815e-14+0j),1.3795504663767537e-14,1.175640727927615e-14,4.217529104372761e-15,1.77875517462313e-29,(1.3801482495264028e-14+0j),1.1639408522138296e-14,1.2389290522871417e-14,2.2713823953895713e-15,5.159177986085666e-30,(1.5069027638953987e-14+0j),calm
9.306167933046809e-14,1.2232214172421817e-13,5.34067970713318e-14,2.8522859734184152e-27,(4.1808069240276166e-14+0j),5.146118463527306e-14,4.327196544213635e-14,3.51394714990432e-14,1.2347824572320694e-27,(3.4945620871403207e-14+0j),2.3288571496933388e-14,2.5269750163626722e-14,1.7074694772963292e-14,2.9154520158985996e-28,(1.4213466116804868e-14+0j),1.7952969645153553e-14,1.850862518026869e-14,2.910649521824473e-15,8.471880638897033e-30,(2.4457958887017172e-14+0j),1.9390753035073163e-14,1.5069027638953987e-14,6.729906939081059e-15,4.52916474086914e-29,(1.1742885436032383e-14+0j),calm
2.861551376081709e-14,2.875269232709635e-14,7.745061818022723e-15,5.998598256499343e-29,(2.4732343167098858e-14+0j),2.5737247451224155e-14,2.63582512283066e-14,8.57488589510797e-15,7.35286681141216e-29,(1.1693205753134233e-14+0j),1.9256434215156154e-14,2.2094534647712117e-14,4.751348072828778e-15,2.2575308509173738e-29,(1.105606628736064e-14+0j),2.1578862847800955e-14,2.4195424125340545e-14,4.3346666592541846e-15,1.8789335046849832e-29,(1.4057724507722256e-14+0j),9.797728351667403e-15,1.0234820018368088e-14,2.524732414508983e-15,6.374273764872359e-30,(9.467971964058652e-15+0j),calm
4.003905884391897e-14,4.403543127096912e-14,1.4804107838709776e-14,2.191616089001483e-28,(3.104217478448456e-14+0j),2.1147612250187505e-14,2.3820244437960987e-14,5.275594508997599e-15,2.783189742336562e-29,(2.5044706797266185e-14+0j),1.3788543756676975e-14,1.105606628736064e-14,4.8782384656867646e-15,2.3797210528105957e-29,(9.607567329144937e-15+0j),1.8637009363551772e-14,1.7820357038629732e-14,3.930074580691054e-15,1.5445486209793966e-29,(1.7820357038629732e-14+0j),1.2141324875112098e-14,1.3093633069380167e-14,2.509100307651876e-15,6.295584353858737e-30,(1.4659303775931014e-14+0j),calm
