theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
7.370633026971998e-15,5.907056032645324e-15,4.864348687534246e-15,2.366188815391614e-29,(4.666613184793984e-15+0j),7.635338405555409e-15,5.923795664945458e-15,5.954916863630162e-15,3.546103485274689e-29,(5.1238682176508555e-15+0j),9.777831198061854e-15,7.903136265542237e-15,4.732777924892009e-15,2.239918688634511e-29,(7.903136265542237e-15+0j),5.313626194786084e-15,5.307592514482135e-15,1.1057384010013727e-15,1.2226574114490727e-30,(3.620027576048558e-15+0j),3.28010383941324e-15,3.353118635050197e-15,6.645601370587081e-16,4.416401757674889e-31,(2.4562513520984747e-15+0j),calm
1.3267776441644989e-14,1.3821376705591766e-14,3.820206049932296e-15,1.4593974263939313e-29,(7.048328805284893e-15+0j),1.0893755667790849e-14,1.1282720384005498e-14,3.919535620217816e-15,1.5362759478156258e-29,(1.5822449817823305e-14+0j),1.0194716224932605e-14,9.130887729863414e-15,3.5365995286364307e-15,1.2507536225951425e-29,(8.406034677404163e-15+0j),7.52325762241612e-15,7.854107227498987e-15,2.0609815492047398e-15,4.2476449461623695e-30,(7.892052204366062e-15+0j),3.168655322032101e-15,3.4386406931278628e-15,1.3437199849252658e-15,1.8055833978875564e-30,(3.4386406931278628e-15+0j),calm
1.2098272501195966e-14,1.0940321311819289e-14,8.178134424042224e-15,6.688188265770444e-29,(1.2394782156723888e-14+0j),7.284079105788402e-15,5.99456067571603e-15,3.3988193718084313e-15,1.155197312218026e-29,(1.2670052944158585e-14+0j),8.958215117605031e-15,8.713964289599832e-15,2.7671509793305133e-15,7.657124542409818e-30,(8.7600958627112e-15+0j),9.431959838874325e-15,6.456463818168414e-15,5.335684778661162e-15,2.846953205723641e-29,(4.257622654395021e-15+0j),3.011965218603977e-15,2.7168289162951832e-15,1.3183865585672925e-15,1.7381431178109088e-30,(2.8883317831465964e-15+0j),calm
2.1472234716184492e-14,1.8555659472951797e-14,1.2265196370317653e-14,1.5043504200245334e-28,(1.6159166527565677e-14+0j),1.568104835078969e-14,1.4666612604205597e-14,7.2580408579541e-15,5.267915709573109e-29,(2.845501677580075e-14+0j),1.0559048707568318e-14,7.541544914113627e-15,8.330291012888656e-15,6.93937483594135e-29,(3.021287251742443e-14+0j),8.02530646100852e-15,7.82221954724817e-15,3.649657120733349e-15,1.3319997098919635e-29,(1.582032564537734e-14+0j),6.866110936383459e-15,6.9731169554357626e-15,2.4609516623368375e-15,6.056283084358444e-30,(6.9731169554357626e-15+0j),calm
1.658212995945635e-14,1.4755115460462623e-14,1.0447126616775831e-14,1.09142454546946e-28,(4.898418068157735e-14+0j),1.2258420291722997e-14,1.1146898576102144e-14,5.614886222648922e-15,3.152694729329268e-29,(1.1527362061023119e-14+0j),1.3086495126548992e-14,1.0362998729896862e-14,8.059109487436772e-15,6.49492457304934e-29,(1.12801211872348e-14+0j),1.16697598037504e-14,1.0916359341578645e-14,3.491387556454034e-15,1.2189787069362072e-29,(1.0916359341578645e-14+0j),6.1951933679848964e-15,5.269198622966795e-15,2.4252058062775364e-15,5.881623202802274e-30,(7.817278406763627e-15+0j),calm
2.769210297185524e-14,2.081153565727621e-14,1.2590649930150579e-14,1.5852446566360077e-28,(1.6489231620650356e-14+0j),2.252209921343603e-14,2.1975886404664194e-14,7.288486309864807e-15,5.312203268908672e-29,(3.052755192993232e-14+0j),1.9558386460230727e-14,1.844154088665697e-14,8.522390216722496e-15,7.263113500608731e-29,(2.8417698027489813e-14+0j),1.1489746008156852e-14,9.665285694211207e-15,5.186661056623409e-15,2.690145291629386e-29,(9.200808473058426e-15+0j),8.478754642859074e-15,3.5112152208583974e-15,9.022537605534378e-15,8.140618484328202e-29,(4.009751382205478e-15+0j),calm
1.81354065734338e-14,1.3578916968431591e-14,1.6674396650803368e-14,2.780355036683226e-28,(7.478074147646594e-14+0j),2.159658824382735e-14,1.6602047245496755e-14,1.959664775362058e-14,3.840286031794825e-28,(6.694437358938705e-14+0j),1.8496299534039355e-14,1.5959592446635264e-14,1.1783658830841445e-14,1.3885461544166758e-28,(2.244690289653621e-14+0j),8.589036146786251e-15,9.379265156220135e-15,2.6970804812795308e-15,7.274243122499026e-30,(5.068432059856771e-15+0j),3.3648977733703947e-15,3.215052217715524e-15,1.4530753911365886e-15,2.11142809232675e-30,(1.636257357260285e-15+0j),calm
3.58537418682385e-14,3.8585580034165026e-14,1.554073139092847e-14,2.415143321649895e-28,(3.7558622073864355e-14+0j),4.9806638957007236e-14,5.3582678098074187e-14,2.359322014133952e-14,5.566400366377088e-28,(2.600884250340138e-14+0j),4.8105118906677545e-14,5.0611752334381034e-14,3.032866412348928e-14,9.198278675154259e-28,(1.7896815481104778e-14+0j),1.2301945840472397e-14,1.2627053235607769e-14,6.495333536146326e-15,4.2189357745787137e-29,(6.413039435304334e-15+0j),3.606963049091463e-15,3.3518499065151326e-15,2.067140427567342e-15,4.273069547283294e-30,(4.062135270952529e-15+0j),calm
1.5011810379205506e-14,1.240902166451691e-14,6.23709213461432e-15,3.890131829566781e-29,(1.5394644891245838e-14+0j),1.1445676878383592e-14,9.50314748760648e-15,6.712776148304538e-15,4.5061363617246303e-29,(1.482668064093226e-14+0j),9.415481186497442e-15,7.190137389257402e-15,4.462465987546831e-15,1.9913602690012312e-29,(1.3145292395746893e-14+0j),6.929700171343093e-15,7.652196703911415e-15,2.6372031658816966e-15,6.954840538136444e-30,(7.652196703911415e-15+0j),3.385544787490258e-15,2.8058594235544916e-15,1.5499586617450823e-15,2.4023718531186063e-30,(4.454100687102902e-15+0j),calm
1.8497787533775932e-14,1.887589976406982e-14,8.511416930010308e-15,7.244421815646608e-29,(2.1583268608311817e-14+0j),1.7504364499300266e-14,1.7941349402915372e-14,5.465596128652285e-15,2.987274104153884e-29,(2.1814392705271704e-14+0j),1.2646760606330782e-14,1.202742602723797e-14,5.920441758207169e-15,3.50516306123232e-29,(3.274605432554951e-14+0j),5.3374574389175766e-15,4.6410139374307125e-15,2.147633988427226e-15,4.612331748247835e-30,(1.269969188938729e-14+0j),3.3476072832765824e-15,3.5389951695005057e-15,1.1100071089098721e-15,1.2321157818304527e-30,(4.3759273354238705e-15+0j),calm
