theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
3.408238550731521e-14,3.133517523367982e-14,1.5291771293772552e-14,2.3383826930104625e-28,(4.604287483526634e-14+0j),3.916155422945748e-14,3.635021808735485e-14,1.8130904178775668e-14,3.28729686339945e-28,(1.232715433428711e-14+0j),2.5636779167104107e-14,2.1352858119574752e-14,7.771087070723308e-15,6.038979426076295e-29,(1.2483949442140175e-14+0j),2.345308997199338e-14,2.6202316838042654e-14,6.4448615223917625e-15,4.1536240042805863e-29,(1.492106365061733e-14+0j),8.244168302035112e-15,8.306601129657684e-15,2.411760313744068e-15,5.816587810950884e-30,(8.324148633999296e-15+0j),frustrated
1.8395778055119326e-14,1.6781457285101843e-14,1.2250488831600697e-14,1.500744766131734e-28,(7.382517751664465e-15+0j),2.053637142970507e-14,2.1024396307093256e-14,8.332081610764728e-15,6.942358396844375e-29,(2.7278941671946736e-14+0j),2.2952871206303936e-14,1.7770630002201916e-14,9.80584528324847e-15,9.615460171900627e-29,(1.976023519005782e-14+0j),1.8041297262708432e-14,1.4082814531762825e-14,7.64644982088712e-15,5.846819486334467e-29,(1.8912964687413394e-14+0j),8.837709074947222e-15,7.241916956487066e-15,4.570927467929954e-15,2.089337791707654e-29,(5.1197412252587255e-15+0j),frustrated
6.044625910574592e-14,5.475558014502148e-14,2.807207754559526e-14,7.880415377259136e-28,(1.028295970096987e-13+0j),4.198386767450751e-14,3.586556737687788e-14,2.5090838044055226e-14,6.29550153753009e-28,(3.357656947780518e-14+0j),2.757233148064192e-14,1.6503172948071545e-14,1.862788246745762e-14,3.4699800522141497e-28,(4.626377747263282e-14+0j),1.2136327934801362e-14,9.303557888689488e-15,7.753175427955007e-15,6.011172921664532e-29,(2.704228524229844e-14+0j),1.128945405476492e-14,1.1450401620438516e-14,4.8447662567885984e-15,2.347176008291741e-29,(1.1719192552485932e-14+0j),frustrated
4.456588745979212e-14,3.701630753809214e-14,2.970913607013518e-14,8.826327660338072e-28,(3.882040896020871e-14+0j),3.111077923186357e-14,2.8118338770612975e-14,1.8960781675901076e-14,3.5951124176118597e-28,(6.895341023544132e-15+0j),2.884677235120994e-14,3.4857141574773944e-14,1.2239091089640816e-14,1.497953507005252e-28,(7.832634965775497e-15+0j),1.2830125845417056e-14,1.3331519814726666e-14,3.709305246627181e-15,1.3758945412655928e-29,(1.4867891534097053e-14+0j),8.56367379465278e-15,8.150868678234556e-15,3.365163853985567e-15,1.1324327764170994e-29,(7.476827589996977e-15+0j),frustrated
4.49157176661441e-14,4.7978434157143786e-14,1.362389173933638e-14,1.8561042612515804e-28,(2.7623449226097703e-14+0j),3.494689409806122e-14,2.909922374469353e-14,1.6704814049701404e-14,2.790508124351014e-28,(2.9468942165512296e-14+0j),3.0685670128711104e-14,1.6536050529231003e-14,2.388774232160405e-14,5.706242332233533e-28,(4.792132454533656e-14+0j),2.4604299438425067e-14,2.522161982922417e-14,7.129098769563713e-15,5.082404926619484e-29,(3.7835829106877854e-14+0j),9.217066256553888e-15,7.826807779932508e-15,5.252596433612869e-15,2.7589769294402627e-29,(2.5288135933099143e-14+0j),frustrated
1.8337906185929925e-13,7.81973417212185e-14,2.5258801263307733e-13,6.380070412592763e-26,(1.3649049856407134e-14+0j),1.2654416339484078e-13,4.271520994499968e-14,1.2301504327739404e-13,1.5132700872539128e-26,(2.1233130972685397e-14+0j),6.735526419549573e-14,4.542701824393438e-14,5.6159597847620075e-14,3.1539004304064133e-27,(3.633625594287984e-14+0j),6.792833335509831e-14,3.652673537761132e-14,4.9976583931856026e-14,2.49765894149785e-27,(1.2488326262287616e-13+0j),4.57107074033174e-14,3.193897110795621e-14,3.761825561487996e-14,1.415133155506448e-27,(4.067868398892485e-14+0j),frustrated
7.331294355952712e-14,6.536601898625002e-14,5.4729937314847876e-14,2.9953660384871778e-27,(1.4244858935084753e-13+0j),4.434672153159296e-14,3.312845285651427e-14,3.3357058502226915e-14,1.1126933519209888e-27,(1.1483658177873289e-13+0j),3.138986281458329e-14,2.360588606205682e-14,2.557611797716497e-14,6.541378107818612e-28,(5.556484296032417e-14+0j),4.2896753155145384e-14,3.286698084510408e-14,2.878143004418439e-14,8.283707153882799e-28,(1.6872603960564802e-14+0j),3.678508962341756e-14,3.454774483130285e-14,2.1110799850998957e-14,4.456658703489376e-28,(1.2883641985135903e-14+0j),frustrated
1.352983641497652e-13,1.2735368932507682e-13,6.544895768645844e-14,4.283566062243827e-27,(2.2903086425207343e-13+0j),1.367240958637488e-13,1.37023173489379e-13,7.374515036479295e-14,5.438347202325923e-27,(2.1420416565468605e-13+0j),1.162077371309454e-13,1.1003804046625961e-13,5.3317743454687955e-14,2.8427817670999205e-27,(2.2050364339067474e-13+0j),4.889801121392635e-14,4.9245428223678273e-14,1.570828589057362e-14,2.4675024561999426e-28,(4.8871598679404114e-14+0j),1.8094705921427415e-14,1.5388566477912974e-14,7.049422324003679e-15,4.9694355102161434e-29,(1.3243845467481851e-14+0j),frustrated
7.915740903752698e-14,6.381119820292179e-14,3.765885827171027e-14,1.418189606328761e-27,(5.899714883956313e-14+0j),7.79376141372763e-14,7.632719892150457e-14,3.6874908749646533e-14,1.3597588952947586e-27,(4.877778410593252e-14+0j),5.0768156536272874e-14,4.5983945609382484e-14,3.035420265175758e-14,9.213776186239668e-28,(1.5055409136678896e-14+0j),2.5842982653589596e-14,2.3606903708754323e-14,1.1449824694549924e-14,1.3109848553592526e-28,(2.0537931932533116e-14+0j),1.6776937008668194e-14,1.6711293258917515e-14,5.28453529904543e-15,2.792631332685717e-29,(1.5666824102831763e-14+0j),frustrated
3.129974015460301e-14,2.269397231558724e-14,2.7031442092297756e-14,7.30698861589247e-28,(4.0911995442508653e-14+0j),3.3684815341926836e-14,2.3712035627367936e-14,2.1515335042214667e-14,4.629096419787504e-28,(2.2246117964905233e-14+0j),3.2531385973539905e-14,3.3853571512693573e-14,1.7022150991440636e-14,2.897536243754034e-28,(7.651966747577405e-15+0j),1.7473650696949436e-14,2.0243051823026014e-14,5.767856242354549e-15,3.3268165632468337e-29,(1.0266346471153007e-14+0j),1.697941926622397e-14,1.6998946907018824e-14,2.65511727664478e-15,7.049647752737592e-30,(1.9088435462700692e-14+0j),frustrated
2.517107485602839e-14,2.0573294554377912e-14,1.4174974057109511e-14,2.009298895197277e-28,(4.4853041668029333e-14+0j),2.604178308214063e-14,2.4128957650476526e-14,1.4001710788374323e-14,1.960479050012779e-28,(4.66846535931732e-14+0j),1.9324359833038483e-14,1.3466848784458296e-14,1.4773058761692376e-14,2.182432651764159e-28,(5.42309120799187e-14+0j),2.3781614598873195e-14,2.062691613874964e-14,1.0378103935905113e-14,1.0770504130444918e-28,(4.151257494400182e-14+0j),1.4535751624827875e-14,1.2959554406951383e-14,5.164150865317529e-15,2.666845415975978e-29,(2.7558993211895984e-14+0j),frustrated
2.6134820324149678e-14,2.6202378425315716e-14,1.3733773581545488e-14,1.886165367891568e-28,(1.0577495509206103e-14+0j),2.4782154379405407e-14,2.3798007356127017e-14,1.3136084136134807e-14,1.725567064316125e-28,(1.1786271775688762e-14+0j),2.0644151647575186e-14,1.6554767129285564e-14,1.1966825845699001e-14,1.4320492082128962e-28,(9.330245462947803e-15+0j),2.634989796570466e-14,2.450624569932474e-14,1.08441422507977e-14,1.1759542115553578e-28,(2.450624569932474e-14+0j),1.4526470549304583e-14,1.246979504773566e-14,8.460078532763887e-15,7.157292878053237e-29,(7.198940654136754e-15+0j),frustrated
3.2122713304264746e-14,2.6734732245678192e-14,1.3334640347322534e-14,1.7781263319244203e-28,(2.030849612411272e-14+0j),3.415070758292514e-14,3.259753090090047e-14,1.0567913974442175e-14,1.116808057712102e-28,(3.062745456823624e-14+0j),1.6839103179321685e-14,1.3824890929136806e-14,6.288394221590478e-15,3.9543901886132516e-29,(1.2762254312769497e-14+0j),1.4922237067304334e-14,1.3960107745568835e-14,6.844468686131469e-15,4.684675159543423e-29,(9.512076822733411e-15+0j),1.3434294654139135e-14,1.248745836219067e-14,4.309916132498955e-15,1.857537706917475e-29,(9.351809325139336e-15+0j),frustrated
6.082919552580535e-14,6.458569206465558e-14,1.887405005281534e-14,3.5622976539617872e-28,(9.231529986998761e-14+0j),4.301064266559781e-14,3.722569695840414e-14,1.5994225893649067e-14,2.5581526193707433e-28,(6.296995530142297e-14+0j),2.7112405688322284e-14,2.872461919221864e-14,1.2743709224596935e-14,1.62402124801077e-28,(2.8886673420666436e-14+0j),2.1039695683569125e-14,1.7397722492046364e-14,1.0408014125048313e-14,1.083267580272052e-28,(3.698775249534541e-14+0j),1.6005173250183472e-14,1.2685164585396803e-14,7.510254237484215e-15,5.640391871164959e-29,(1.1365104770165822e-14+0j),frustrated
2.6230203087635253e-14,1.7228781802233014e-14,2.1684108638201767e-14,4.702005674333364e-28,(7.45623028519062e-14+0j),3.5291125516065565e-14,3.5968493888030267e-14,1.2034961675601245e-14,1.4484030253319075e-28,(4.353656605897512e-14+0j),3.619965055939504e-14,3.943089305150006e-14,1.2016406577889665e-14,1.4439402704515e-28,(3.8483666416681675e-14+0j),2.872198077067823e-14,2.6428788890619647e-14,9.242134432579653e-15,8.541704886987444e-29,(3.0808709969312644e-14+0j),1.541411557510897e-14,1.5334879669749593e-14,4.21781010765081e-15,1.7789922104201336e-29,(9.87537468628116e-15+0j),frustrated
3.278454504397853e-13,4.0218378477340005e-14,5.570698689444086e-13,3.1032683888574067e-25,(2.8725624263879343e-14+0j),1.6528911213007602e-13,4.353656605897512e-14,2.748472539562741e-13,7.554101300730463e-26,(1.2369940048153901e-14+0j),4.966791148165413e-14,2.6758058301113938e-14,5.5968622555795115e-14,3.1324867107930576e-27,(1.5032450185546198e-14+0j),2.3258256397886915e-14,1.8741913236500484e-14,1.2029782345435116e-14,1.447156632785424e-28,(1.6020330736961423e-14+0j),1.850728209772788e-14,1.6344249383634628e-14,1.2864253336237657e-14,1.6548901389890167e-28,(9.400725156680816e-15+0j),frustrated
5.328652805021247e-14,4.786734189657045e-14,2.4869960032889943e-14,6.185149120375431e-28,(4.197990870713298e-14+0j),5.0935962986641205e-14,5.167622209909544e-14,2.07846812437142e-14,4.3200297440280485e-28,(4.9380963075838554e-14+0j),4.3729584653018823e-14,4.318574671115875e-14,1.8449473468196637e-14,3.403830712536917e-28,(4.1296675156215674e-14+0j),1.8697004916546876e-14,1.866699274701245e-14,7.056799130637904e-15,4.979841397017187e-29,(1.0807023688379054e-14+0j),7.0823656239039755e-15,7.63280258316557e-15,2.5956170562546784e-15,6.737227902720202e-30,(2.985512587058751e-15+0j),frustrated
5.819265774322858e-14,5.1701686835095635e-14,2.0385014492752483e-14,4.155488158697288e-28,(8.501196059220214e-14+0j),4.0774468330291905e-14,3.6411775413051327e-14,1.564861212947224e-14,2.4487906157866575e-28,(1.7005090510003478e-14+0j),1.9884434095606597e-14,1.999683543177781e-14,1.3953620795399977e-14,1.9470353330181867e-28,(1.4353986296954516e-14+0j),1.5415268100378886e-14,1.1323261655837814e-14,7.585569494482068e-15,5.754086455561693e-29,(2.479930327516739e-14+0j),6.7919464966669066e-15,6.570042674734082e-15,2.208366555816973e-15,4.876882844850919e-30,(1.2006784955100392e-14+0j),frustrated
4.0227510762190796e-14,2.316177396650557e-14,3.5146124263971165e-14,1.2352500507785026e-27,(2.316177396650557e-14+0j),3.609168624420526e-14,3.1023052068577076e-14,1.926572825188418e-14,3.711682850754482e-28,(4.3539870768400335e-14+0j),2.3403607697262303e-14,1.631173168251449e-14,1.493929254720281e-14,2.2318246181090945e-28,(1.782446321879501e-14+0j),1.316960024139361e-14,1.2891310467264434e-14,2.3489159078940454e-15,5.5174059423577066e-30,(6.671502756338204e-15+0j),6.554436708260813e-15,5.123888686131631e-15,3.74003931951819e-15,1.3987894111542083e-29,(5.123888686131631e-15+0j),frustrated
9.130755184915856e-14,8.239433390753167e-14,7.816514631297333e-14,6.1097900981285286e-27,(4.5313099802637334e-14+0j),5.4934771414100685e-14,3.7457934622096983e-14,5.386758985382441e-14,2.9017172366598463e-27,(2.27313724109718e-14+0j),3.2991807849016576e-14,2.5776897654407375e-14,1.8035891208810083e-14,3.252933716960328e-28,(3.775146893028605e-14+0j),1.4322606266226798e-14,1.4108120429431558e-14,6.021797457716209e-15,3.62620446217574e-29,(2.143729175860913e-14+0j),5.797830334150719e-15,5.57512274949778e-15,3.1666800392553997e-15,1.002786247101858e-29,(4.2002396769151214e-15+0j),frustrated
4.5284458371881743e-14,4.5945221490173685e-14,2.180444757471998e-14,4.75433934038712e-28,(6.16682278000997e-14+0j),3.7866404866080995e-14,3.2158117232192275e-14,2.5327271579527466e-14,6.414706856631397e-28,(4.9819128092814246e-14+0j),2.946835005511888e-14,2.5901598109942536e-14,2.1298336693906808e-14,4.536191459270172e-28,(4.996073995851086e-14+0j),1.451300512463781e-14,1.3281595839651632e-14,4.4643820495537735e-15,1.993070708437795e-29,(8.640241390282465e-15+0j),7.421291058937634e-15,7.995777894908597e-15,3.1168617136304554e-15,9.714826941895379e-30,(3.989623510274293e-15+0j),frustrated
5.080784877057804e-14,4.673473543237197e-14,1.1492846752147901e-14,1.3208552646835656e-28,(6.863793633546278e-14+0j),5.0303402101106015e-14,5.058993675274304e-14,2.1658347244345983e-14,4.690840053566692e-28,(7.206417273205721e-14+0j),3.743594211553693e-14,3.386922518290586e-14,2.6666335592508114e-14,7.11093453932265e-28,(4.449962426645227e-14+0j),1.7434382764468548e-14,1.615513509224425e-14,4.785954487079642e-15,2.2905360352397758e-29,(1.512802441883893e-14+0j),8.232174968067674e-15,8.717641974555817e-15,2.037018418585877e-15,4.149444037658107e-30,(3.542182467333976e-15+0j),frustrated
6.278553409832794e-14,7.361566700004636e-14,3.5144980326888745e-14,1.2351696421773969e-27,(1.513524324912458e-14+0j),6.59343099854819e-14,5.893856047791375e-14,4.421167791762635e-14,1.9546724642919297e-27,(2.5751340924778593e-14+0j),4.184724356950151e-14,3.3325870090140694e-14,2.2306933384593147e-14,4.975992770246762e-28,(3.917380123492716e-14+0j),1.5623162461942187e-14,1.5943669607343258e-14,4.5389195866502024e-15,2.0601791014076843e-29,(2.239371799030296e-14+0j),6.590393678650616e-15,5.881918416533625e-15,2.6986257420277853e-15,7.282580895535014e-30,(7.069218980693703e-15+0j),frustrated
4.3546039390257014e-14,4.7708647019203194e-14,1.8273335613530567e-14,3.3391479444472455e-28,(1.4314437832245504e-14+0j),2.8091040334938267e-14,2.460424445805646e-14,1.72414532899318e-14,2.972677115489001e-28,(2.3945245833946214e-14+0j),1.5647030121202722e-14,1.6348523736567482e-14,4.816391737458643e-15,2.3197629368659884e-29,(1.8376311494778e-14+0j),1.5266615687401646e-14,1.340968887584056e-14,4.044416529548469e-15,1.6357305064484882e-29,(2.2824631515355234e-14+0j),6.304659335168007e-15,4.988276341845486e-15,2.0333225141793524e-15,4.1344004466686425e-30,(9.989698420552633e-15+0j),frustrated
3.441456795765554e-14,2.698541145147043e-14,2.033767804502422e-14,4.136211482630603e-28,(1.9336365303672808e-14+0j),4.638390367801655e-14,4.683042118779876e-14,2.3727914400465924e-14,5.630139217958381e-28,(1.5383807152792546e-14+0j),3.042065858362224e-14,2.327359044998912e-14,1.467988217938441e-14,2.15498940800608e-28,(1.1884283433189146e-14+0j),1.505252175987924e-14,1.4229312907096085e-14,3.955940579465234e-15,1.5649465868259734e-29,(1.904799061990598e-14+0j),6.557059856746921e-15,5.187870138019286e-15,3.5298696057017324e-15,1.2459979433256903e-29,(1.2129148589709486e-14+0j),frustrated
4.492063982795876e-14,4.153329089911261e-14,1.632823177424446e-14,2.666111528734464e-28,(3.752765385931728e-14+0j),4.1653689748890935e-14,3.734698044046214e-14,1.834743602393506e-14,3.366284086523899e-28,(3.7057029859989035e-14+0j),3.360152372456092e-14,3.248422365751583e-14,1.2147084679115009e-14,1.4755166620159059e-28,(3.1065697735314736e-14+0j),1.8237999279417408e-14,1.5393389222714003e-14,5.502547362015385e-15,3.027802747122247e-29,(7.070759606080125e-15+0j),7.038260293984537e-15,7.167264532432582e-15,2.7538520999425457e-15,7.583701388357969e-30,(7.167264532432582e-15+0j),frustrated
3.774997160673073e-14,2.312310598012996e-14,2.6882596162665382e-14,7.2267397644495155e-28,(2.1785507078387795e-14+0j),3.777952233911684e-14,3.174473329081875e-14,1.4063741930178207e-14,1.9778883707865266e-28,(2.7679357400593824e-14+0j),2.047772814549843e-14,1.8175267983748488e-14,7.42862932384517e-15,5.518453363109235e-29,(2.8506620391262323e-14+0j),9.881619871890508e-15,9.401454877571758e-15,3.938635084300109e-15,1.5512846327279725e-29,(1.4227328728431545e-14+0j),6.536664907849192e-15,6.632890904194253e-15,1.165259737321905e-15,1.357830255423515e-30,(8.273266924350449e-15+0j),frustrated
3.7367621748014567e-14,2.996865457111841e-14,1.4526457726754204e-14,2.1101797408717696e-28,(1.756692357822513e-14+0j),3.2138794018972665e-14,3.09513480976913e-14,1.0592652927130679e-14,1.1220429603465015e-28,(1.3091047597193944e-14+0j),2.1430682626937233e-14,1.782064904052101e-14,7.735093684200129e-15,5.983167430335273e-29,(1.177316927568001e-14+0j),1.2644468269658949e-14,1.1387927902640797e-14,5.9845863197218164e-15,3.581527341820152e-29,(4.538317298932448e-15+0j),6.867825803909296e-15,8.122565030404316e-15,2.671318567382735e-15,7.135942888443748e-30,(3.112714952031912e-15+0j),frustrated
1.8095593035939185e-14,1.8710167304747518e-14,7.163770434473293e-15,5.131960683783367e-29,(2.3237833649948327e-14+0j),2.9883007602061126e-14,2.6128647395845103e-14,1.2193632527187909e-14,1.4868467420809498e-28,(2.453288440771028e-14+0j),2.7427429839223933e-14,2.6196112963395457e-14,1.0417698343221581e-14,1.0852843877036168e-28,(1.3457112011726387e-14+0j),1.413932210108098e-14,1.361702603348459e-14,5.457038758757784e-15,2.9779272014584695e-29,(1.5913332071295016e-14+0j),8.005109563645877e-15,6.826023745537233e-15,2.4214419118571e-15,5.863380932498167e-30,(7.039989619384225e-15+0j),frustrated
2.7422840935511417e-14,2.700905213409287e-14,1.0603798753065234e-14,1.124405479955078e-28,(1.8742349688591734e-14+0j),2.173000403670185e-14,2.4955220859721123e-14,1.0678060352591633e-14,1.1402097289358935e-28,(2.974074842132289e-14+0j),1.6478652830636545e-14,1.6701009760203692e-14,9.848262654768245e-15,9.698827731730288e-29,(2.298961827783748e-14+0j),1.750703175939397e-14,1.452154592691507e-14,5.976008265098684e-15,3.571267478452779e-29,(2.506726552928814e-14+0j),1.3058368527223254e-14,1.3519887233088039e-14,5.7593730350400795e-15,3.3170377756746775e-29,(1.0877761160626042e-14+0j),frustrated
4.2490727227298663e-14,3.1294625443861574e-14,2.6586738637554055e-14,7.068546713816096e-28,(4.1784034731655394e-14+0j),2.979932498497048e-14,1.522580972870258e-14,2.5224493285520885e-14,6.362750615112882e-28,(3.655226675532475e-14+0j),1.865793986795938e-14,1.2657267616600211e-14,1.4945481859464926e-14,2.2336742801159523e-28,(1.3427247518450427e-14+0j),9.076251035671723e-15,9.13353635937128e-15,4.4758979613583e-15,2.003366256049138e-29,(1.0602491086651288e-14+0j),5.2281424556142664e-15,4.786760537799351e-15,1.944116313899828e-15,3.779588241971455e-30,(3.89863023765602e-15+0j),frustrated
3.7816791312933094e-14,3.3365731701205117e-14,1.746641172633306e-14,3.0507553859378506e-28,(2.572617702620362e-14+0j),4.611335568883317e-14,5.102618250322219e-14,1.5689912771744107e-14,2.461733627849389e-28,(4.847838341880075e-14+0j),2.4270589913973423e-14,1.774518704122698e-14,1.6654684388917943e-14,2.7737851209446703e-28,(1.7663720722570247e-14+0j),1.1923774244344502e-14,1.1278037703286937e-14,3.2072416127538532e-15,1.0286398762579938e-29,(1.2800146900399544e-14+0j),4.257035796693909e-15,3.909593379196636e-15,1.7199638445531666e-15,2.9582756265701095e-30,(7.085869865909074e-15+0j),frustrated
5.784217515298589e-14,2.3065462873741158e-14,6.497418517633373e-14,4.221644739328506e-27,(8.973324535587528e-15+0j),5.0867433043487974e-14,1.9042584290762005e-14,7.72321725936793e-14,5.964808483539869e-27,(7.282629231693097e-15+0j),2.8220689400841892e-14,1.6092905647974297e-14,3.537356873764735e-14,1.2512893652370617e-27,(1.512312129261363e-14+0j),1.4254348132686012e-14,1.259359553648019e-14,3.856351134264952e-15,1.4871444070746586e-29,(8.278971766666903e-15+0j),6.175705191838424e-15,6.130082440917786e-15,1.3721632620675798e-15,1.8828320177679416e-30,(2.9903139099436015e-15+0j),frustrated
2.587770184172991e-14,2.1359856548753075e-14,1.6682827980326428e-14,2.783167494211623e-28,(2.2411939384250465e-14+0j),2.4608642720208578e-14,2.3336191716761028e-14,1.1682636158360418e-14,1.3648398760863027e-28,(3.703083235702107e-14+0j),1.3442562079631488e-14,1.0510105222854305e-14,6.541931433597882e-15,4.279686688189604e-29,(2.4593652044566108e-14+0j),9.929546457315517e-15,9.52688610931713e-15,4.357323427281116e-15,1.898626744993285e-29,(1.5219374172507294e-14+0j),5.619210860738714e-15,6.405891144805382e-15,1.8245791359197786e-15,3.329089023233766e-30,(7.591614720411084e-15+0j),frustrated
1.767219926327896e-14,1.7334762446631008e-14,9.576315032393784e-15,9.170580959965115e-29,(6.462411763664807e-15+0j),2.063966985506829e-14,1.7743285350675235e-14,1.3871103068177031e-14,1.9240750032799026e-28,(6.568899638072434e-15+0j),1.4943399127991395e-14,9.780748834358423e-15,1.1197037238584013e-14,1.253736429222371e-28,(9.780748834358423e-15+0j),8.58828681856243e-15,8.605771421988794e-15,1.542503907962038e-15,2.3793183060781595e-30,(8.390769899174402e-15+0j),3.852513611495106e-15,3.603512954361608e-15,1.4237514020705822e-15,2.027068054897949e-30,(3.5163535200623143e-15+0j),frustrated
2.5457855240374388e-14,1.9958365560739278e-14,1.8731056181636093e-14,3.5085246567960767e-28,(6.728195275092818e-14+0j),3.3199966611963403e-14,1.464012115309361e-14,3.2489720356611396e-14,1.055581928850809e-27,(3.2516204683132325e-14+0j),2.8318129648660852e-14,1.8221492261793254e-14,2.540746894115855e-14,6.455394779959364e-28,(3.646073622474745e-14+0j),1.077637839062591e-14,1.062019902549837e-14,1.4331775228797845e-15,2.053997812087835e-30,(1.020895131987334e-14+0j),6.161945612889376e-15,5.150682724075914e-15,3.1277402162577592e-15,9.782758860396136e-30,(7.573164722449775e-15+0j),frustrated
3.036867748732279e-14,2.893325186672899e-14,1.146210143177364e-14,1.313797692322673e-28,(1.9451420582903552e-14+0j),3.9584454326500573e-14,3.811370705639978e-14,9.121908485266178e-15,8.320921441357112e-29,(3.4530292494518035e-14+0j),2.9316581427663116e-14,2.140503063903695e-14,1.552281743556767e-14,2.409578611379636e-28,(4.379976414790541e-14+0j),1.166063710997106e-14,9.794044352524009e-15,5.269169870096534e-15,2.7764151119933125e-29,(2.418573943791676e-14+0j),7.735993092410152e-15,6.919418175464202e-15,3.734149831726381e-15,1.3943874965782163e-29,(1.3884118284667539e-14+0j),frustrated
2.6884042532558744e-14,2.375274763127035e-14,1.5038593416006915e-14,2.261592919319665e-28,(1.9790860004065325e-14+0j),2.646097265584358e-14,2.481090804428993e-14,9.929555514822322e-15,9.85960727219384e-29,(5.550639432262118e-14+0j),2.0468214359732803e-14,1.7585051632495155e-14,7.915333388559303e-15,6.26525026520417e-29,(3.6029575320043217e-14+0j),1.563829251237314e-14,1.754754477367277e-14,4.826351245480604e-15,2.3293666344752172e-29,(1.9300979814721404e-14+0j),8.62119553430341e-15,8.245937213963312e-15,3.116279278189185e-15,9.711196539671308e-30,(3.2656231180010535e-15+0j),frustrated
2.843751546866016e-14,2.893453747802831e-14,7.087445170126456e-15,5.023187903954882e-29,(1.8080342521432955e-14+0j),2.531448754078985e-14,2.0132963072812702e-14,1.558344822697257e-14,2.4284385864273456e-28,(6.507564156281348e-15+0j),1.407627228372327e-14,1.3633743016647946e-14,8.28237248139138e-15,6.859769392050921e-29,(4.908701809256498e-15+0j),1.2190275283318413e-14,1.0912106265987538e-14,4.3286997665941265e-15,1.8737641669312046e-29,(2.0179198422285483e-14+0j),5.169082202219001e-15,4.6630064378252626e-15,1.680164736231978e-15,2.8229535408774723e-30,(7.446908230204937e-15+0j),frustrated
