theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
1.3049584145601338e-14,1.3021420724248706e-14,6.521942671833744e-15,4.253573621468588e-29,(7.47025134090152e-15+0j),4.041625325534263e-15,3.329671369629107e-15,2.974449630952811e-15,8.847350607075314e-30,(4.198337347846705e-15+0j),2.861786815505725e-15,1.916876410612035e-15,2.4304779483969344e-15,5.907223057643772e-30,(2.268468093125882e-15+0j),3.0905128907982524e-15,1.4047675864360903e-15,2.338754341559708e-15,5.4697718701643845e-30,(5.028413149449611e-15+0j),2.032407667115832e-15,1.7213568778611756e-15,1.1777722942571533e-15,1.3871475771197588e-30,(3.353606761200709e-15+0j),frustrated
3.4438841578034487e-13,3.1839898345683836e-13,2.0636091453580118e-13,4.258482704805224e-26,(2.914969382025675e-13+0j),8.159521513503276e-14,8.759381413552031e-14,4.5485171749845816e-14,2.068900849112972e-27,(6.00026754093916e-14+0j),4.8436976178069536e-14,4.470920967634653e-14,2.8116735775672115e-14,7.905508306789602e-28,(7.703116635829521e-14+0j),2.8742672693423596e-14,2.8414825539369698e-14,1.3701982711955142e-14,1.8774433023871757e-28,(3.926312239356181e-14+0j),8.197298129834503e-15,9.745685248123163e-15,3.1240541899105274e-15,9.759714581497521e-30,(5.318781272026565e-15+0j),frustrated
1.6905922197555647e-12,7.524638917827706e-13,1.6334285863218903e-12,2.668088946613529e-24,(3.6753889416173555e-13+0j),7.234133598977909e-13,3.704941049720526e-13,6.622343033900734e-13,4.385542725865358e-25,(2.728662665398817e-13+0j),5.750921064448469e-13,2.6060393467356355e-13,4.911713586159926e-13,2.4124930352468005e-25,(2.0494591875759386e-13+0j),3.0406823610667295e-13,2.417806810085882e-13,1.8122458878871158e-13,3.2842351581637606e-26,(5.258474406482152e-13+0j),6.734847402824943e-14,5.049672946827181e-14,4.905694485760421e-14,2.40658383876202e-27,(5.853739055243905e-14+0j),frustrated
1.1647896992598431e-12,7.051056971903794e-13,9.616442267115927e-13,9.247596187677372e-25,(2.5067240493981736e-13+0j),5.47299831042271e-13,4.0645664337607417e-13,3.9219020651846634e-13,1.538131580889973e-25,(6.655956530527833e-14+0j),2.367091366292055e-13,2.6486394766720416e-13,1.658970559221044e-13,2.7521833163621835e-26,(6.871546361702025e-14+0j),1.837301834996412e-13,1.2947005557715697e-13,1.5722515565830144e-13,2.471974957177712e-26,(4.1978023270331245e-14+0j),4.222706041352236e-14,4.415173258190874e-14,1.9285530657552842e-14,3.719316927434106e-28,(1.282753382729941e-14+0j),frustrated
1.0215971150070933e-13,8.951826597621758e-14,6.563670451848038e-14,4.308176980046303e-27,(8.46772887012935e-14+0j),5.950788405217511e-14,5.794051575043427e-14,4.4331423327572006e-14,1.9652750942483953e-27,(9.921044717413023e-14+0j),3.0311316077927765e-14,2.2116934108114127e-14,1.9891990212505947e-14,3.9569127461443233e-28,(4.210661107348924e-14+0j),2.352412968062414e-14,1.5931706069571366e-14,1.4707471522117712e-14,2.1630971857390346e-28,(1.835243475891532e-14+0j),1.432703718460759e-14,1.33367506726935e-14,5.5007086043702875e-15,3.0257795150193315e-29,(2.3271471259503562e-14+0j),frustrated
6.59121523633468e-13,1.8296872328793245e-13,7.647111653030934e-13,5.847831663392151e-25,(1.1249878466315524e-13+0j),3.0150252823770217e-13,1.414284448579742e-13,3.0490406750998257e-13,9.2966490384132e-26,(1.0118489218642874e-13+0j),1.4257004333706496e-13,1.0124079102003516e-13,8.309301589182587e-14,6.904449289999226e-27,(1.0124079102003516e-13+0j),1.2227031209135407e-13,9.538731867610707e-14,6.539087312498655e-14,4.275966288048089e-27,(1.0366869363927638e-13+0j),4.8791477207196423e-14,4.4714998486002066e-14,2.7403737595321687e-14,7.509648341932472e-28,(3.619919718759103e-14+0j),frustrated
7.729156525004197e-13,3.0056558355582854e-13,7.663442087347723e-13,5.872834462613242e-25,(1.9766221158975064e-12+0j),2.451381706448547e-13,1.9811749750027194e-13,1.764806859502574e-13,3.1145432513473377e-26,(5.0036039481907e-13+0j),1.5510207208041895e-13,1.744978054652259e-13,6.532075279957909e-14,4.2668007463037195e-27,(1.999173294951062e-13+0j),4.415453973220132e-14,4.355882420486854e-14,1.8186551543857323e-14,3.3075065705737916e-28,(3.284184695134883e-14+0j),1.2903312567872854e-14,1.2575272234688014e-14,4.077124024350726e-15,1.6622940309937857e-29,(9.947553256146413e-15+0j),frustrated
2.0256257777523644e-13,1.402849935478901e-13,1.0717714468483753e-13,1.1486940342794597e-26,(1.9512281680628698e-13+0j),1.304868992476894e-13,9.849956998330321e-14,1.049605816620345e-13,1.1016723702832613e-26,(2.6387224049358445e-13+0j),6.249624700004212e-14,4.2303343266215695e-14,5.771520522155288e-14,3.331044913765964e-27,(6.187461302170985e-14+0j),4.74922237686787e-14,4.588620581418703e-14,2.1102872481036582e-14,4.45331226950891e-28,(3.092444440351851e-14+0j),3.1141027973639997e-14,1.8824723914683378e-14,2.3802278139620675e-14,5.665484446358642e-28,(2.3340037296202882e-14+0j),frustrated
2.851035316915512e-13,1.9078238000565377e-13,2.758982006248995e-13,7.61198171080573e-26,(3.71246677835999e-13+0j),2.4589256855826847e-13,1.6756027596789684e-13,2.568956442029872e-13,6.59953720104678e-26,(3.651528440138136e-13+0j),1.4841715826602347e-13,8.105228983137566e-14,1.7676656157884876e-13,3.124641729240893e-26,(2.541520074593827e-13+0j),6.295451354404006e-14,4.52529238348128e-14,3.6215679106513367e-14,1.3115754131459486e-27,(8.846712327760523e-14+0j),3.0037124462991974e-14,2.3533591230183773e-14,1.2416758354296036e-14,1.5417588802898042e-28,(1.2701381484891912e-14+0j),frustrated
7.085543699039852e-13,4.707421135205214e-13,5.191011827241094e-13,2.6946603790556923e-25,(2.049955123145892e-12+0j),5.362144822588478e-13,3.014409875358368e-13,4.927602633579977e-13,2.428126771446433e-25,(1.37358073433731e-12+0j),2.482256893237397e-13,2.3989756988370947e-13,2.2081970613814118e-13,4.876134261893503e-26,(9.159279769998076e-13+0j),8.65008666662809e-14,8.598045818135628e-14,5.808754925394816e-14,3.374163378329854e-27,(1.9965593958247675e-13+0j),2.6675236176525834e-14,1.1788181478327077e-14,1.833838052416392e-14,3.3629620024903454e-28,(3.9824742547731596e-14+0j),frustrated
