theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
2.6849537357700523e-14,2.9820934024625e-14,1.2824139326628093e-14,1.6445854946876926e-28,(3.788452111154815e-14+0j),3.459561448943115e-14,4.254078315271945e-14,1.489536545183346e-14,2.218719119436738e-28,(4.254078315271945e-14+0j),1.801072520186246e-14,1.537197667515015e-14,8.528306377381371e-15,7.273200966648376e-29,(1.537197667515015e-14+0j),2.0716091571139535e-14,2.1783994106673842e-14,8.328783802311253e-15,6.936863962564228e-29,(3.795628168505206e-14+0j),9.126815019562965e-15,1.0320910545050096e-14,3.198605985921772e-15,1.0231080253174593e-29,(4.800672204957023e-15+0j),calm
3.777490318059854e-14,3.894948274968457e-14,1.4140493639058474e-14,1.9995356035625317e-28,(3.5690242507026e-14+0j),3.324718068601885e-14,3.0475667820109816e-14,8.724987672657498e-15,7.612540988802531e-29,(3.478650799307787e-14+0j),2.5233041683615635e-14,1.9818150353875492e-14,1.395343947878843e-14,1.9469847328821153e-28,(5.741586546647318e-14+0j),1.725251050847402e-14,1.8679388679692832e-14,9.83658690820281e-15,9.675844200262693e-29,(2.847972072503826e-14+0j),9.7009832666508e-15,5.3894045094297896e-15,5.592951181597385e-15,3.128110291973159e-29,(1.1623582437751528e-14+0j),calm
7.120635464031776e-14,5.328776046184825e-14,5.6357914386122734e-14,3.1762145139535398e-27,(2.1602038676257221e-13+0j),5.136589750131775e-14,2.985305364144606e-14,6.932349015712745e-14,4.805746287565346e-27,(2.4629779835107095e-13+0j),4.477941240383241e-14,2.4712363848902324e-14,3.6038444518007734e-14,1.2987694832775216e-27,(1.39958080124508e-13+0j),1.9137108938387206e-14,1.835132833357394e-14,5.236613468561145e-15,2.742212061911599e-29,(1.5440662954385203e-14+0j),1.4952135465336577e-14,1.8490598222029662e-14,4.641378947493768e-15,2.154239853423836e-29,(4.368552209680202e-15+0j),calm
1.7337805807308669e-13,1.523307711227883e-13,9.597165039886037e-14,9.210557680281076e-27,(2.1320809365054851e-13+0j),1.1074706138768658e-13,8.619682157065096e-14,7.96090221950974e-14,6.33759641485951e-27,(1.034401003662525e-13+0j),6.600744475862182e-14,5.591614524513491e-14,3.715861160956091e-14,1.3807624167501949e-27,(9.817914840804443e-14+0j),4.0435145334886606e-14,1.856175450419535e-14,3.284267766166875e-14,1.0786414759882759e-27,(1.0017062448919066e-13+0j),1.7238917868658294e-14,1.911061916714643e-14,1.2147934884603726e-14,1.4757232196057215e-28,(4.784116423820798e-14+0j),calm
1.1314184565359269e-13,8.25833309654431e-14,6.100429594136342e-14,3.7215241233014496e-27,(7.025255197428198e-14+0j),5.5413060477935846e-14,4.048330061085267e-14,3.0742378941665665e-14,9.450938629929685e-28,(4.048330061085267e-14+0j),2.8491606443384593e-14,1.9615284014369843e-14,2.7122093606268684e-14,7.3560796158720065e-28,(7.337895676307936e-15+0j),3.864359709399659e-14,3.1167749278161875e-14,2.305762151090981e-14,5.316539097403709e-28,(1.9273141681407708e-14+0j),3.94694173302996e-14,4.882693882732448e-14,1.3604719543395517e-14,1.8508839385444793e-28,(1.8752169808164568e-14+0j),calm
1.0605855429639901e-13,7.025255197428198e-14,8.150187845436982e-14,6.642556191590871e-27,(1.959530771492209e-13+0j),6.789746411988805e-14,5.90876921240528e-14,4.984354998192266e-14,2.4843794748004224e-27,(9.02266022189028e-14+0j),4.300880570983332e-14,3.379589966736896e-14,2.3591282044493143e-14,5.565485885028246e-28,(3.379589966736896e-14+0j),2.9736553987770103e-14,3.138799027208299e-14,6.152963057444744e-15,3.785895438627977e-29,(1.8651711623128707e-14+0j),2.6138692027847558e-14,2.16226894939077e-14,9.115962979969631e-15,8.31007810521768e-29,(1.413348356970693e-14+0j),calm
7.301204819912638e-13,3.27897869203818e-13,7.339789522292741e-13,5.38725102315583e-25,(2.341067129322962e-12+0j),8.715816612941173e-13,1.9218351564648893e-13,1.2144421333774177e-12,1.4748696953222936e-24,(3.125117192958815e-12+0j),4.060518553921306e-13,5.511619923639435e-14,5.573791138168069e-13,3.10671476519209e-25,(1.4290010869294826e-12+0j),1.1318302976500119e-13,3.8254582586920405e-14,1.5380962552218342e-13,2.3657400903274298e-26,(4.0011679759841734e-13+0j),1.5935955089045425e-14,9.403374068902951e-15,1.2590930830324674e-14,1.5853153917402039e-28,(3.851482825661181e-14+0j),calm
5.814729641417201e-13,1.280518779059479e-13,8.200133286027427e-13,6.724218590861497e-25,(1.42556227967405e-14+0j),6.809366543453011e-13,2.871043209315281e-14,1.1197898585948809e-12,1.2539293274119432e-24,(1.8155641286505326e-14+0j),2.8779029180645014e-13,3.5668536508591215e-14,4.744232501319331e-13,2.250774202657467e-25,(1.20242492683827e-14+0j),7.085584005123589e-14,4.1462319004934205e-14,1.1722154804059532e-13,1.3740891325033598e-26,(1.5299959733539595e-14+0j),1.7366249011610303e-14,1.3672481467946942e-14,7.923209509303936e-15,6.277724892832433e-29,(1.3672481467946942e-14+0j),calm
7.779367914833934e-14,3.650108639633981e-14,6.935347687532903e-14,4.809904754696799e-27,(2.071013483859901e-13+0j),4.262137363948441e-14,3.895698684780046e-14,1.741025625231679e-14,3.0311702277133587e-28,(6.846069883190297e-14+0j),2.6792411920150388e-14,2.5017747717475432e-14,7.93490166701847e-15,6.296266446525251e-29,(3.5052414028888276e-14+0j),1.8570495187901154e-14,1.5299959733539595e-14,9.154691388460469e-15,8.380837441795226e-29,(4.414789897189447e-14+0j),1.0588780380802873e-14,8.543423254485245e-15,3.104509237630947e-15,9.637977606535884e-30,(1.5218302879683834e-14+0j),calm
2.636241608422006e-13,2.071013483859901e-13,2.584650080302532e-13,6.680416037607885e-26,(5.4130528650418194e-14+0j),1.1123077116296806e-13,9.520855741795937e-14,5.626188659938065e-14,3.165399883721568e-27,(4.4795677359756297e-14+0j),8.178352068670592e-14,3.5052414028888276e-14,7.503524885025905e-14,5.630288570020302e-27,(2.5491141552152557e-14+0j),5.968317530696394e-14,5.241317496845393e-14,4.861149959703724e-14,2.363077893072752e-27,(4.448710373840982e-15+0j),1.4870389558879057e-14,1.4254092170072638e-14,1.2569624027900111e-14,1.5799544820276382e-28,(2.2239233721494316e-15+0j),calm
1.7741769991515833e-13,1.955208769525066e-13,6.698872845436177e-14,4.487489739932218e-27,(1.716885148250046e-13+0j),2.6662034498889505e-13,2.712910165741072e-13,1.9098462535102337e-13,3.647512712047075e-26,(7.166570106110776e-14+0j),1.5402601166824437e-13,1.725162855121997e-13,6.2043787414694e-14,3.849431556759743e-27,(9.562966246501192e-14+0j),1.2221009733312194e-13,8.055973739054834e-14,9.467397872714202e-14,8.96316224802734e-27,(9.502129025996909e-15+0j),2.2798209568246593e-14,2.4752697476589368e-14,7.444512337480922e-15,5.542076394290567e-29,(1.8412197327297086e-14+0j),calm
1.0408745010399928e-14,1.2510682910669835e-14,4.840584703601308e-15,2.3431260272738962e-29,(1.2510682910669835e-14+0j),8.293484971986911e-15,7.982423745927714e-15,2.4093401690876715e-15,5.804920050379409e-30,(1.1280215143755657e-14+0j),4.845564684615577e-15,5.8193056670996246e-15,2.187853227098628e-15,4.786701743325881e-30,(2.2571168113835682e-15+0j),2.8199224384254563e-15,2.7864186500135927e-15,3.3435221954186947e-16,1.1179140671257447e-31,(2.7864186500135927e-15+0j),1.014581068921035e-15,9.585712744386597e-16,1.69802619016354e-16,2.883292942481306e-32,(1.22520923944417e-15+0j),calm
2.6703791646043417e-15,2.7171846925961914e-15,2.1202066222931266e-16,4.495276121215629e-32,(2.0780683372509978e-15+0j),2.3575905652886162e-15,2.5108885532971632e-15,1.5275290665810348e-15,2.3333450492499273e-30,(2.5108885532971632e-15+0j),2.0726500629992482e-15,2.2571168113835682e-15,1.0006435755194805e-15,1.0012875652284102e-30,(2.8415878796486383e-15+0j),1.5889103124542338e-15,1.0966294835327236e-15,6.916533818926454e-16,4.783844006835336e-31,(1.0966294835327236e-15+0j),1.1268264670632508e-15,1.0051516470955964e-15,3.991032845853304e-16,1.5928343176679924e-31,(1.7769520280802966e-15+0j),calm
3.651118690641424e-15,2.3793196499405773e-15,1.8722411809860832e-15,3.505287039780164e-30,(3.115794997929345e-15+0j),2.3495294923914968e-15,2.1649668178224378e-15,6.167501426470038e-16,3.8038073845509954e-31,(1.6246203487919434e-15+0j),1.739966641895935e-15,2.2180760711439803e-15,8.365940123148405e-16,6.998895414410434e-31,(5.249805527993647e-16+0j),1.3679186620808226e-15,1.4240756152691202e-15,1.7513793556515452e-16,3.067329647402422e-32,(1.4240756152691202e-15+0j),1.1765457927212515e-15,1.2201829905576108e-15,2.5983917397462656e-16,6.751639633181626e-32,(1.2699180299549066e-15+0j),calm
2.5179301575979026e-15,1.4536934115654727e-15,1.6034950027917285e-15,2.5711962239780456e-30,(2.475244583075812e-15+0j),2.2815354788148122e-15,1.976192357456609e-15,7.925277626176218e-16,6.2810025451969345e-31,(2.931272323872756e-15+0j),2.3422194878678467e-15,1.9691337660751316e-15,8.579779242170169e-16,7.361261184437412e-31,(3.2176365844851292e-15+0j),1.68977622930398e-15,1.910917607849128e-15,4.0441137308658395e-16,1.6354855868177619e-31,(2.398631369116381e-15+0j),1.256974838258451e-15,1.0172054153355004e-15,3.804242334729736e-16,1.4472259741349953e-31,(2.2330437511109735e-15+0j),calm
2.887001291477486e-14,2.2154971725886004e-14,2.7333955769544857e-14,7.471451380114345e-28,(7.754550990561468e-14+0j),1.4183242927358235e-14,9.81076173471491e-15,1.3421333909786873e-14,1.8013220391799497e-28,(4.402925235755592e-14+0j),6.676862859134737e-15,5.171868359453521e-15,3.805042346180972e-15,1.4478347256230395e-29,(1.1495007867059844e-14+0j),4.415590921546004e-15,4.787232455013213e-15,1.9810120338574555e-15,3.924408678288053e-30,(4.787232455013213e-15+0j),2.580587693715802e-15,2.796655296830034e-15,2.8791863476336313e-16,8.28971402439989e-32,(2.4461699567086065e-15+0j),calm
1.4856138341398394e-13,1.7937244561669685e-13,4.464959163990803e-14,1.9935860336105447e-27,(1.2840795837011335e-13+0j),9.110817943114215e-14,9.376273640843869e-14,4.078707655498623e-14,1.6635856139023075e-27,(9.376273640843869e-14+0j),2.3845827973851698e-14,2.3759717867335903e-14,1.1361653592406585e-14,1.2908717235384545e-28,(3.494959446883153e-14+0j),5.077874778230786e-15,4.4276017926745e-15,3.0112739998038874e-15,9.067771101894902e-30,(1.0512365210450016e-14+0j),3.090093662698297e-15,2.6432345848170242e-15,9.233905098793916e-16,8.526500337353227e-31,(4.233354259316659e-15+0j),calm
9.089418297655932e-14,1.2840795837011335e-13,6.517931273560366e-14,4.248342808685626e-27,(1.816970727873472e-14+0j),3.9438231920345537e-14,5.986272000124688e-14,2.296465712589121e-14,5.273754769097458e-28,(7.986438815184941e-15+0j),1.970549427792182e-14,2.3022372640570193e-14,8.550698859729003e-15,7.311445098977087e-29,(5.282139028542117e-15+0j),8.856195617558993e-15,6.8164311679359675e-15,5.759030732590439e-15,3.316643497892117e-29,(5.280274913917722e-15+0j),5.0731926572702835e-15,4.150537429068438e-15,1.6306757651068621e-15,2.6591034509068505e-30,(2.847167000819153e-15+0j),calm
2.6884253242713728e-14,2.6794029958635793e-14,1.25099059237518e-14,1.564977462211204e-28,(4.776478166580474e-14+0j),2.2747629144011315e-14,1.1537705427284219e-14,2.2506862697712136e-14,5.06558868493666e-28,(7.090677383738203e-14+0j),1.8034433025339727e-14,1.66272246329653e-14,1.3402209032689383e-14,1.7961920695590086e-28,(4.104534477954676e-14+0j),6.7523570779914415e-15,7.872095893464456e-15,1.2963910429790878e-15,1.680629736316407e-30,(6.227432969688456e-15+0j),9.921763332430243e-16,8.476129141348803e-16,2.751331122795481e-16,7.569822947263042e-32,(1.3449879078824885e-15+0j),calm
1.9406219940649177e-14,1.081909325547522e-14,1.3349627186664296e-14,1.7821254602292648e-28,(1.0302507276613995e-14+0j),2.383304310698533e-14,2.160284471055335e-14,1.664429749421526e-14,2.770326390759403e-28,(2.160284471055335e-14+0j),1.9762286781201054e-14,1.7407314405571314e-14,9.181791927544223e-15,8.430530300071627e-29,(1.604302913144956e-14+0j),1.0414467419876506e-14,9.128811443298998e-15,2.1856307215389215e-15,4.7769816509347465e-30,(1.1118219884786822e-14+0j),3.1003131480800722e-15,3.250040433387909e-15,5.350427299677724e-16,2.8627072289136664e-31,(3.223647431020689e-15+0j),calm
2.6639306480589947e-14,1.598593893805043e-14,1.9456461906885e-14,3.7855390993406706e-28,(5.324302305409728e-14+0j),2.410461234762223e-14,3.225333015460304e-14,1.3232654914435584e-14,1.7510315608453623e-28,(4.4818586111652085e-14+0j),2.3746780149152688e-14,3.028568222396162e-14,7.512942269471274e-15,5.644430154440816e-29,(3.1169403655802337e-14+0j),1.3071598194493808e-14,1.0970485806463008e-14,3.907976779443201e-15,1.5272282508667255e-29,(1.3126811775008907e-14+0j),3.0442285963034937e-15,2.9241450800602927e-15,4.453421211013719e-16,1.9832960482706898e-31,(2.338414383560819e-15+0j),calm
3.974254181377974e-14,4.321545686554291e-14,1.4038085853808876e-14,1.9706785443890886e-28,(9.334240342060307e-15+0j),1.9310277955320378e-14,1.3497546252395584e-14,1.017992526690969e-14,1.036308784398663e-28,(8.454868154107842e-15+0j),8.480873050372115e-15,8.443903874946234e-15,3.4776460596603803e-15,1.2094022116271371e-29,(6.392373439682376e-15+0j),1.0404585568055552e-14,9.731309943188875e-15,1.636267976971375e-15,2.6773728924619965e-30,(1.0590125484368933e-14+0j),2.986560261523615e-15,2.5991154047400884e-15,8.340782827691971e-16,6.956865817872127e-31,(2.130273717504884e-15+0j),calm
