theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
1.0631618110607687e-14,1.1956648131257275e-14,3.645299654313052e-15,1.328820956973486e-29,(1.2438679062643457e-14+0j),1.1527503152740406e-14,1.0425955509296739e-14,3.027876595215063e-15,9.168036675851161e-30,(1.5344170852951778e-14+0j),1.1920350348327684e-14,1.1172015602909783e-14,2.1405569905404024e-15,4.581984229751384e-30,(1.3474508498560486e-14+0j),9.932940371309586e-15,8.842251667041581e-15,4.257506124924801e-15,1.8126358403772198e-29,(8.842251667041581e-15+0j),1.4609829867225736e-15,1.5235228594514837e-15,7.269826547719062e-16,5.285037803392086e-31,(2.2118639204826193e-15+0j),calm
1.4181670201379803e-14,1.377747108802345e-14,5.766751247821389e-15,3.325541995424955e-29,(2.252591246281463e-14+0j),2.5205934225357657e-14,1.5344170852951778e-14,1.4175882723562741e-14,2.009556509922046e-28,(4.139693364113121e-14+0j),3.223912933747669e-14,1.1388752059322278e-14,2.413861254655876e-14,5.82672615672884e-28,(6.011187786048674e-14+0j),1.0355148226422781e-14,6.751821414734426e-15,5.9898258645304216e-15,3.5878013887397615e-29,(1.722730720905294e-14+0j),3.2754930354390395e-15,3.2676099024750293e-15,1.0749339164354588e-15,1.155482924703274e-30,(3.4166600315220876e-15+0j),calm
1.8113865343753113e-14,1.9180194918743953e-14,6.6762589885312754e-15,4.4572434081944645e-29,(6.882266948247087e-15+0j),2.1890763803083657e-14,3.315355839070374e-14,1.597332923165724e-14,2.551472467429157e-28,(4.6668000382786235e-15+0j),1.516226958243078e-14,1.5167740295348907e-14,8.719210226979663e-15,7.602462698226674e-29,(5.9527226714477575e-15+0j),8.713071273469375e-15,7.693939039390886e-15,1.3373110560868656e-15,1.7884008607321677e-30,(7.693939039390886e-15+0j),3.4288985092034406e-15,3.4166600315220876e-15,3.1552318345001367e-16,9.955487929443097e-32,(2.839328891983307e-15+0j),calm
1.4349577241372688e-14,1.297889645045544e-14,7.083051528600397e-15,5.016961895680842e-29,(2.3292328073599332e-14+0j),1.5875959207664215e-14,1.7664961585496158e-14,1.0058071844413071e-14,1.0116480922737495e-28,(2.944343593321772e-14+0j),1.7010047129921645e-14,1.883375177226452e-14,4.7100804286062896e-15,2.2184857643940007e-29,(1.883375177226452e-14+0j),7.868743622587766e-15,7.706484498404907e-15,2.5438250379228865e-15,6.471045823563374e-30,(1.3569044851212016e-14+0j),3.777477168347088e-15,3.324116494640107e-15,9.602130050147552e-16,9.220090149994661e-31,(4.956785510300578e-15+0j),calm
1.9820179453624698e-14,1.9747894483091494e-14,5.500753092206611e-15,3.025828458142059e-29,(2.5773633854210947e-14+0j),1.6016667418432307e-14,1.6105247341462757e-14,3.971442737636781e-15,1.5772357418327933e-29,(1.6105247341462757e-14+0j),9.214812901203269e-15,8.945727749922777e-15,3.2959085708516726e-15,1.0863013307413514e-29,(9.466850977697514e-15+0j),8.347138064810679e-15,6.405437593974535e-15,3.316321084156149e-15,1.0997985533218613e-29,(6.405437593974535e-15+0j),3.6169362442159194e-15,3.1392612429099022e-15,1.0701747904171436e-15,1.1452740820443772e-30,(3.1392612429099022e-15+0j),calm
2.0593630718417116e-14,2.039336864206828e-14,1.2510273991244427e-15,1.5650695533600679e-30,(2.0673298793079886e-14+0j),2.2430088104826057e-14,2.387302336853861e-14,6.2248521473715e-15,3.874878425663558e-29,(1.2153044477009613e-14+0j),1.5591891652685076e-14,1.6122270767826273e-14,4.2198282770504145e-15,1.7806950687794272e-29,(1.2084525938792218e-14+0j),1.022515543326988e-14,9.202264019238805e-15,1.782591818449416e-15,3.177633591202795e-30,(1.2444253416491814e-14+0j),3.724245198069017e-15,3.478476897912359e-15,6.427003167722006e-16,4.130636971790869e-31,(3.478476897912359e-15+0j),calm
2.2349916800642328e-14,2.287687083434989e-14,1.0878477295862041e-15,1.1834126827658593e-30,(2.287687083434989e-14+0j),1.5668108991328012e-14,1.4073741796885262e-14,3.045148916360741e-15,9.272931922812996e-30,(1.9300509980464623e-14+0j),8.079198229375297e-15,5.3135159104604805e-15,3.294880192135848e-15,1.0856235480529163e-29,(1.2201966180133544e-14+0j),5.523298693523369e-15,5.3135417272338155e-15,2.7766390807878522e-15,7.70972458495841e-30,(9.187696916315429e-15+0j),1.798889178110486e-15,1.5454110774780829e-15,5.041202892953796e-16,2.541372660792572e-31,(2.8876108036128988e-15+0j),calm
2.8946219454374754e-14,3.2967855657448914e-14,1.0032817053003399e-14,1.0065741801903581e-28,(3.2967855657448914e-14+0j),2.164545032528329e-14,2.3965447130809954e-14,6.894706720772703e-15,4.7536980765468276e-29,(5.696905732024339e-15+0j),1.669841102008925e-14,1.8124663287925637e-14,3.0576221675417005e-15,9.349053319442407e-30,(1.0517967900644587e-14+0j),5.2195664856994565e-15,4.112265025968614e-15,3.0731855861500564e-15,9.444469646920466e-30,(2.1665189116218362e-15+0j),2.4437249918450846e-15,2.380621407389936e-15,6.139962504678928e-16,3.769913955886314e-31,(1.6116090702902856e-15+0j),calm
2.8239124077457017e-14,3.2967855657448914e-14,5.460268901267615e-15,2.9814536474150247e-29,(2.1934148637467815e-14+0j),1.618931603694087e-14,1.7837381349355863e-14,1.0231544132474268e-14,1.046844953347686e-28,(1.7837381349355863e-14+0j),1.3872325018881414e-14,1.0517967900644587e-14,1.0089211119025972e-14,1.0179218100427732e-28,(3.606526240674345e-15+0j),8.34019055885911e-15,6.830135862210575e-15,2.044263181941998e-15,4.179011957043623e-30,(9.201019374501733e-15+0j),3.797502288278012e-15,4.895657010972024e-15,1.4364056656884979e-15,2.0632612364220168e-30,(4.895657010972024e-15+0j),calm
1.4358434744617786e-14,1.1652135736071547e-14,6.412167494603084e-15,4.111589197884439e-29,(8.065173201339955e-15+0j),1.6957024637373258e-14,1.6960978400078127e-14,5.4353356909012875e-15,2.9542874072785373e-29,(1.1402615868544329e-14+0j),1.0228215705995119e-14,9.104876741258039e-15,3.605981847665426e-15,1.3003105085692558e-29,(9.104876741258039e-15+0j),6.697912579330666e-15,5.933504876389112e-15,1.1884777820901987e-15,1.4124794385220377e-30,(7.184599661361748e-15+0j),2.3892050727114807e-15,1.8206381582150755e-15,1.1858613029769744e-15,1.4062670298982474e-30,(1.6382712788849304e-15+0j),calm
