theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
1.635625524615707e-13,1.0813218034082916e-13,1.5831583294788304e-13,2.506390296198201e-26,(2.0898626142177453e-13+0j),1.1147207087864962e-13,9.229546013063093e-14,1.0144131222914913e-13,1.0290339826771721e-26,(4.819248303340973e-14+0j),5.940593260795123e-14,4.411084627655355e-14,4.4997440399161666e-14,2.0247696424761062e-27,(2.2951665008291325e-14+0j),2.2552558716094084e-14,2.0498540396422284e-14,6.876634288004657e-15,4.728809913096131e-29,(1.4507614782342658e-14+0j),8.974769783261916e-15,8.618490378157757e-15,3.2950173964961364e-15,1.0857139643212176e-29,(1.4366714155611382e-14+0j),bored
1.3750062688543186e-13,9.779954197151166e-14,1.4609293003059438e-13,2.134314420492414e-26,(3.748739614331708e-14+0j),9.16896088310094e-14,5.3693069460428404e-14,8.201348295447932e-14,6.726211386324671e-27,(3.6920057948004396e-14+0j),6.849025314470476e-14,4.8443413015230977e-14,5.2690655441437074e-14,2.7763051708482426e-27,(3.7044310319295616e-14+0j),3.67392261740371e-14,3.175498914261422e-14,2.4805100759133748e-14,6.152930236707776e-28,(1.8616911131219847e-14+0j),1.6058809011596223e-14,1.2416112979525757e-14,8.156093436102643e-15,6.652186013843663e-29,(1.0116238412926531e-14+0j),bored
1.7220624811891542e-13,7.881280749977393e-14,3.0723603475072594e-13,9.439398104934927e-26,(2.4736191010669475e-14+0j),9.16450615561272e-14,5.032668421972422e-14,1.374733566963016e-13,1.8898923801348568e-26,(2.5987290327422247e-14+0j),4.890261424839158e-14,4.7746368454307617e-14,2.597788790238785e-14,6.74850659869029e-28,(5.155024374580751e-14+0j),3.523620879725531e-14,3.2375225894832495e-14,1.5030238359331353e-14,2.2590806513831565e-28,(2.151608056043865e-14+0j),1.2858800415700665e-14,1.0307010844141607e-14,7.599774623717428e-15,5.775657433129938e-29,(1.011391333134794e-14+0j),bored
4.939258684078331e-13,3.7180860537781777e-13,4.0484041728710015e-13,1.6389576346919336e-25,(4.5192899541679095e-13+0j),2.6197397627767564e-13,1.2121177231608837e-13,3.211438349208853e-13,1.0313336270769283e-25,(4.87249216502181e-14+0j),1.1063323212141317e-13,4.7592537388896126e-14,1.691751112702852e-13,2.862021827331338e-26,(5.315321074378206e-14+0j),4.394444023519766e-14,3.827967550875913e-14,2.509722917764114e-14,6.2987091239504175e-28,(2.2153405449194623e-14+0j),1.2702783857882373e-14,1.134844695857285e-14,7.967852906064564e-15,6.348667993268151e-29,(1.3532246092311449e-14+0j),bored
2.514966576144299e-13,1.1522390404490915e-13,3.1044336093055743e-13,9.637508034586036e-26,(7.556007772406267e-14+0j),1.4072552677662395e-13,1.0807754717155108e-13,9.929780965208931e-14,9.860055001702562e-27,(2.8058871642955805e-14+0j),8.331193262383425e-14,6.59783941901461e-14,5.73505983827803e-14,3.289091134862962e-27,(4.048671363815423e-14+0j),3.467409721206141e-14,2.6594912730264446e-14,1.9776431829943545e-14,3.9110725592440417e-28,(3.241379702446323e-14+0j),1.5750611199924954e-14,1.3813319230921212e-14,7.188528208909744e-15,5.167493781029114e-29,(9.74458088466464e-15+0j),bored
1.571751375022646e-13,1.3282415998568071e-13,9.781168471391037e-14,9.567125666573407e-27,(1.4113654646761675e-13+0j),1.1008750228674152e-13,7.522540113853896e-14,7.370345153799165e-14,5.4321987686130824e-27,(5.936495267426118e-14+0j),6.592040404036037e-14,5.975327647095139e-14,3.7126958998429025e-14,1.3784110844710298e-27,(8.829284247538469e-14+0j),2.9959490962081724e-14,2.906453084266973e-14,1.4474930270929737e-14,2.09523606348278e-28,(2.906453084266973e-14+0j),1.3242596506295921e-14,1.1568437425791246e-14,7.382415640958878e-15,5.450006069587429e-29,(2.6843692475307723e-14+0j),bored
4.673950067774363e-14,4.340050554998329e-14,2.2822416405587263e-14,5.2086269059001865e-28,(6.012472640797265e-14+0j),3.94251663139553e-14,3.987687000861604e-14,2.0732287892063364e-14,4.298277612393972e-28,(1.401599547421215e-13+0j),2.916233151024367e-14,2.5602003119627394e-14,1.8945394527779506e-14,3.589279738132177e-28,(3.822731509450217e-14+0j),2.594553277514918e-14,2.4778154962562972e-14,9.468829274642938e-15,8.965872783233509e-29,(1.9156085078889847e-14+0j),1.2068760075098418e-14,1.1012467014188608e-14,3.586026212073009e-15,1.2859583993674694e-29,(9.672649805553247e-15+0j),bored
4.239873338171654e-13,8.915004135724989e-14,6.269431766314731e-13,3.930577467247624e-25,(1.6946267251303663e-12+0j),1.799321743725748e-13,6.586501785725394e-14,2.6059596849491405e-13,6.791025879580224e-26,(6.738833385477301e-13+0j),1.0544993229477665e-13,5.2270006744919264e-14,1.5772529850166121e-13,2.4877269787438132e-26,(2.444776572709841e-13+0j),3.8936710649860195e-14,2.6340768472354018e-14,3.735074150061205e-14,1.3950778906455434e-27,(1.0244357625074419e-13+0j),1.0842454860522025e-14,1.1071704694378419e-14,2.7618346386126517e-15,7.627730571040676e-30,(1.4522633463728122e-14+0j),bored
6.134750743703426e-13,4.275884928682715e-13,4.595362568865816e-13,2.1117357139333026e-25,(4.756578640388381e-13+0j),2.662527830809183e-13,2.0256632943932054e-13,1.6551790725636492e-13,2.739617762252662e-26,(8.921051147951614e-14+0j),1.2262717045458123e-13,1.219943052689761e-13,6.381867523396927e-14,4.072823308618843e-27,(4.194963820498402e-14+0j),4.141583522681501e-14,4.1106670163979924e-14,1.4238613742174064e-14,2.027381212988281e-28,(4.807141112698058e-14+0j),1.1172985776244907e-14,1.0981015931799558e-14,2.7717475115309784e-15,7.682584267678172e-30,(6.5747678423404814e-15+0j),bored
6.287637369292696e-13,5.060007321254819e-13,4.0333131924126164e-13,1.626761530808965e-25,(4.0973299053159526e-13+0j),3.2091185737681215e-13,3.28788787654666e-13,1.6086503355307844e-13,2.587755902003305e-26,(1.7988556780305624e-13+0j),1.5821593380619696e-13,1.6876866367442389e-13,7.925134632706143e-14,6.280775894651832e-27,(2.5724784547403545e-14+0j),5.226086530986558e-14,4.592123885885628e-14,2.3399389966973066e-14,5.475314508264797e-28,(3.4298125032808826e-14+0j),8.3847570943801e-15,7.969447411164617e-15,3.1675034656298653e-15,1.0033078204777206e-29,(1.097043295752951e-14+0j),bored
3.7637322508052337e-13,2.0702479484858113e-13,3.6935582178631165e-13,1.3642372308744162e-25,(6.487965561914039e-13+0j),1.9939342066393042e-13,1.543245602435024e-13,1.8639319137311216e-13,3.4742421790253614e-26,(2.4498346277352063e-13+0j),9.855428233433347e-14,8.3313247551241e-14,7.538434319686306e-14,5.682799199222434e-27,(4.9804960364235624e-14+0j),5.234596795586395e-14,3.952193282270735e-14,3.954797868249398e-14,1.5640426178709983e-27,(3.478144767503424e-14+0j),1.8767001030997626e-14,9.146035576792308e-15,1.9725847764076636e-14,3.8910907001152714e-28,(8.87831080829753e-15+0j),bored
