theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
9.476733237224198e-15,9.343293809265635e-15,4.64995157516393e-15,2.1622049651369517e-29,(1.907304109608348e-14+0j),1.2033050095997998e-14,8.258482174175082e-15,6.2059654417714575e-15,3.85140070644616e-29,(8.258482174175082e-15+0j),1.2274354447843506e-14,1.3799688745510747e-14,5.448169796941779e-15,2.9682554136308626e-29,(4.697573450393554e-15+0j),7.37240668223099e-15,8.286913873880035e-15,3.1304988764644592e-15,9.80002321554524e-30,(3.229905658081426e-15+0j),2.7962934549329954e-15,2.87949164314214e-15,7.698435136964733e-16,5.9265903558053205e-31,(2.0985664169720426e-15+0j),bored
3.658948714278748e-14,2.82130187349411e-14,2.4412769227877568e-14,5.9598330137360585e-28,(9.764552758370783e-15+0j),2.487046572303891e-14,2.117765248348579e-14,1.9399594424480498e-14,3.7634426383433485e-28,(7.674651239677507e-15+0j),1.3614255807884318e-14,1.2412647702998884e-14,6.356531694867523e-15,4.040549518785539e-29,(1.3024323470700403e-14+0j),7.804271869741329e-15,7.381684880008703e-15,1.9899117738131687e-15,3.959748867560272e-30,(7.381684880008703e-15+0j),3.0326190283571985e-15,3.0983661562113344e-15,1.1399507278642145e-15,1.2994876619581523e-30,(3.5475088619249722e-15+0j),bored
2.0556796272254953e-14,2.046316066772518e-14,1.5649978457108085e-14,2.4492182570794717e-28,(5.790231877848094e-14+0j),2.580882744960666e-14,2.32490244301608e-14,1.4812115299510515e-14,2.193987596459935e-28,(4.868186637991991e-14+0j),1.4730138582411022e-14,1.765109444749438e-14,5.560301303482139e-15,3.091695058550517e-29,(8.643454708450022e-15+0j),7.616934232751234e-15,8.658023827425756e-15,2.119321739939422e-15,4.4915246373798605e-30,(1.0225510920867392e-14+0j),2.4202930074298123e-15,2.6377823594869836e-15,6.209609894208201e-16,3.855925503824838e-31,(2.652886632691094e-15+0j),bored
2.0553342507497093e-14,1.2577820529423011e-14,1.628338616384621e-14,2.651486649609382e-28,(7.54621319728372e-15+0j),2.0066296129998794e-14,1.7402242658909104e-14,1.301037442182769e-14,1.6926984259614819e-28,(1.547212533143237e-14+0j),1.2510688473519493e-14,1.2387087690855752e-14,7.281861943971897e-15,5.302551337106616e-29,(1.5450622109601777e-14+0j),6.936793576336955e-15,5.16769728000844e-15,2.6657792464866776e-15,7.106378990999078e-30,(4.3646724960861206e-15+0j),3.852771978392472e-15,3.31728947651313e-15,2.3445225892207577e-15,5.496786171366405e-30,(2.77832383401264e-15+0j),bored
3.508846556641914e-14,3.2781289416045104e-14,2.0263452181229648e-14,4.106074943009805e-28,(1.7972559289519694e-14+0j),2.439396298845987e-14,2.605748568940205e-14,5.886373348220393e-15,3.464939119463937e-29,(2.218842860815136e-14+0j),2.229988166624154e-14,2.2900937954781427e-14,5.4251648456003e-15,2.943241360193733e-29,(1.3494561088820981e-14+0j),9.080395700017346e-15,9.435734127135681e-15,1.0275215520864392e-15,1.0558005400021249e-30,(7.242047027500346e-15+0j),2.4095566802394886e-15,2.2076054002345836e-15,5.462101418702925e-16,2.98345519081965e-31,(1.922771404338676e-15+0j),bored
1.5207211221953992e-14,1.7405153874897493e-14,4.0872428084431254e-15,1.670555377517005e-29,(2.08988425081026e-14+0j),1.8030750685266038e-14,1.4155470681053954e-14,1.3404882044103061e-14,1.7969086261631668e-28,(1.8546067123754295e-14+0j),1.3782602996546945e-14,9.681758982440833e-15,9.226840799117298e-15,8.513459113225553e-29,(9.681758982440833e-15+0j),7.092116287687733e-15,7.15005869243775e-15,1.3915386826549447e-15,1.936379905325059e-30,(9.88649170159767e-15+0j),2.08434932841804e-15,1.8613613588939362e-15,7.6159830473913425e-16,5.800319777815232e-31,(1.8613613588939362e-15+0j),bored
1.6668003190493437e-14,1.0324127188717797e-14,1.369033850029329e-14,1.8742536825261274e-28,(2.9319459108731164e-14+0j),1.1237760433709871e-14,7.329974540227716e-15,7.087496325605769e-15,5.023260416547527e-29,(1.8570232744441605e-14+0j),9.372098406296497e-15,9.827001565483736e-15,4.7980408192053765e-15,2.3021195702761003e-29,(1.0071458854984687e-14+0j),8.564399916590285e-15,9.365345580966365e-15,1.68266492508916e-15,2.831361250125308e-30,(6.974188383735949e-15+0j),4.089351035280304e-15,4.4488182764729144e-15,1.1153850097362866e-15,1.2440837199444161e-30,(2.6111065885356282e-15+0j),bored
5.711363049593722e-14,6.17996348262962e-14,2.969427714074273e-14,8.81750094911236e-28,(3.268107473155303e-14+0j),4.797929571737129e-14,4.3971313034456906e-14,2.4094770994979564e-14,5.805579893005085e-28,(2.692674487383962e-14+0j),2.7430124413069566e-14,1.9441813613659154e-14,1.731622084678687e-14,2.998515044146962e-28,(1.3042838793907415e-14+0j),1.556132917202265e-14,1.4809037472343412e-14,4.154384737739875e-15,1.7258912549166013e-29,(1.7962379554232954e-14+0j),7.635487613490851e-15,6.115151215677258e-15,4.0640805392227585e-15,1.6516750629289146e-29,(5.9209799870058905e-15+0j),bored
6.620976372297962e-14,4.400973985849233e-14,6.041026074339509e-14,3.6493996030849814e-27,(3.583332007295004e-14+0j),5.3709508277250156e-14,3.0712504166416146e-14,4.8295495962292666e-14,2.332454930243827e-27,(1.4357224032567557e-14+0j),2.415693473266216e-14,2.2187439434896292e-14,9.667369890171199e-15,9.345804059338868e-29,(1.5343890563728997e-14+0j),1.6804343632343268e-14,1.5107517113539293e-14,1.0784070560590693e-14,1.1629617785579887e-28,(6.293145351793072e-15+0j),1.0561360041049847e-14,1.0438237388695549e-14,3.908345345925781e-15,1.5275163343019714e-29,(2.2990562892995485e-15+0j),bored
2.230913702969619e-14,2.4436028219247616e-14,9.016811849697775e-15,8.130289593285022e-29,(2.722885894836922e-14+0j),2.396265069235638e-14,2.351541011095698e-14,1.298152380124852e-14,1.685199602023818e-28,(1.4334013770647152e-14+0j),1.7228125036321816e-14,1.5343890563728997e-14,1.0213153636647431e-14,1.0430850720576465e-28,(4.226907965005676e-15+0j),1.1337648412979314e-14,1.1045372813342117e-14,4.42146744254039e-15,1.954937434544466e-29,(6.304907602083191e-15+0j),2.683807428432113e-15,1.880759305870454e-15,1.7346383075716114e-15,3.0089700580949045e-30,(5.481661926152573e-15+0j),bored
