theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
5.216061521220549e-14,2.348100431396936e-14,3.951170815605622e-14,1.5611750814093595e-27,(1.2262707302918154e-13+0j),4.0797796575400906e-14,3.911579859296804e-14,1.3263929115120647e-14,1.7593181557094519e-28,(4.073084133963475e-14+0j),4.803601257451247e-14,5.140802180712007e-14,1.2762454119784719e-14,1.6288023515960996e-28,(2.2427871454707914e-14+0j),4.489345569038794e-14,5.0512954467529645e-14,1.2497471709960531e-14,1.561867991412638e-28,(3.599002960848493e-14+0j),3.1246617122584746e-14,2.650883449761119e-14,1.1976478600376299e-14,1.4343603966527141e-28,(2.1773346883674225e-14+0j),calm
2.1528538803000772e-13,1.4838827736122715e-13,1.0740766806066076e-13,1.1536407158229085e-26,(3.7928641570155525e-13+0j),1.3525356185272783e-13,1.2465993529535148e-13,4.874465752292813e-14,2.3760416370275535e-27,(2.04233525959857e-13+0j),9.096242110342298e-14,7.705621595543566e-14,7.230865481027613e-14,5.22854156047167e-27,(1.8811978449665786e-13+0j),4.4632032072582033e-14,4.616672828517101e-14,1.8641008322422543e-14,3.4748719127662656e-28,(6.685402689701041e-14+0j),4.6387568640864226e-14,4.3653821932957774e-14,1.2353005026322871e-14,1.525967331803581e-28,(4.3653821932957774e-14+0j),calm
1.0211584590652653e-13,8.877145220882527e-14,6.451706001128736e-14,4.162451032500054e-27,(1.2907015927573117e-13+0j),1.0509876660217222e-13,1.0918952736019059e-13,3.5223476118616375e-14,1.2406932698787381e-27,(9.739329568546249e-14+0j),1.2229744498426652e-13,1.3106030189954737e-13,4.1256423699386243e-14,1.7020924964632787e-27,(3.726618150243703e-14+0j),7.613889367017597e-14,6.294983811634853e-14,1.956059367988307e-14,3.8261682510948156e-28,(6.294983811634853e-14+0j),6.540562002662478e-14,4.9304667141497836e-14,2.496713970154595e-14,6.233580648765119e-28,(8.30500588924604e-14+0j),calm
1.4640862021973315e-13,1.1848875935965498e-13,7.690367431552604e-14,5.914175123228499e-27,(2.9528140134691593e-13+0j),8.260371161972455e-14,6.013262928945049e-14,5.246783552325608e-14,2.7528737644954527e-27,(2.043051059341767e-13+0j),5.914473374434864e-14,4.286215796825983e-14,3.4761068563117564e-14,1.2083318876497601e-27,(1.5256262044284903e-13+0j),6.355062464104198e-14,6.479413670161777e-14,4.2827394212041875e-15,1.834185694993638e-29,(6.479413670161777e-14+0j),5.488322892397145e-14,5.779742465472099e-14,1.855729753558561e-14,3.443732918242517e-28,(3.8465049140013e-14+0j),calm
1.0388450186218376e-13,5.4754113720978204e-14,9.283349286708983e-14,8.618057397904018e-27,(5.56696799670002e-14+0j),9.547972810196711e-14,4.725981010502917e-14,8.637442499320793e-14,7.460541292907302e-27,(9.732829849925187e-14+0j),8.782224916510965e-14,6.689688182310318e-14,5.434224394071484e-14,2.953079476512159e-27,(1.1489285683162294e-13+0j),1.1366995764102533e-13,1.0431459258369556e-13,3.563554898711144e-14,1.2698923516128192e-27,(7.013199894448989e-14+0j),3.039338299221828e-14,3.367046586325142e-14,7.159422937583761e-15,5.12573367992005e-29,(2.1961122042146956e-14+0j),calm
5.757524951628703e-14,5.889901060839091e-14,5.996500451424371e-15,3.595801766393268e-29,(5.4302010379267187e-14+0j),1.2518596539482913e-13,1.1144940988794178e-13,2.8894200497072185e-14,8.348748223650064e-28,(1.0944542353638652e-13+0j),1.2763249052031208e-13,1.247097314369194e-13,1.3913226126989551e-14,1.9357786126074468e-28,(1.517549010000615e-13+0j),9.540891199293268e-14,7.323469510926675e-14,4.0578406077055964e-14,1.6466070397544526e-27,(1.0584388611221077e-13+0j),6.275277044594629e-14,7.30807723500119e-14,2.1038999141771597e-14,4.42639484887466e-28,(3.391070833887043e-14+0j),calm
7.295007375651927e-14,6.375019340154092e-14,2.7802307592506298e-14,7.729683074683334e-28,(7.319837642381466e-14+0j),6.703520637364271e-14,4.9988327936063267e-14,3.5883051014258106e-14,1.2875933500918497e-27,(9.011408095063942e-14+0j),1.1861854089959157e-13,1.0235705215242565e-13,4.0923005948911354e-14,1.674692415894634e-27,(1.1297904622451608e-13+0j),1.1525986211257496e-13,1.1593912418133786e-13,2.0269010574701644e-14,4.108327896773671e-28,(1.4957302083866622e-13+0j),1.0948400600619108e-13,1.068479758960367e-13,3.319673902256106e-14,1.1020234817320282e-27,(1.412287205028101e-13+0j),calm
7.003146707219774e-14,6.910166394590105e-14,5.910478523850819e-14,3.493375638090177e-27,(2.1764535838694072e-13+0j),8.540602593955663e-14,6.593708950002205e-14,5.0890186771156364e-14,2.589811109603178e-27,(2.310171919122315e-13+0j),1.41659436834476e-13,1.0512980791868034e-13,6.368608633558884e-14,4.0559175927440756e-27,(1.0512980791868034e-13+0j),1.8260072739040567e-13,1.7067846390901496e-13,7.223645985877376e-14,5.218106132928233e-27,(7.455465354485125e-14+0j),1.1599893547873846e-13,9.338259154946219e-14,4.7539390165326194e-14,2.259993617291113e-27,(1.2995741883200282e-13+0j),calm
7.827602104207632e-14,4.699505055905945e-14,5.75270651333425e-14,3.30936322285583e-27,(9.902333567942988e-14+0j),8.08450432209048e-14,6.593972181147284e-14,5.1587389858501073e-14,2.6612587924129793e-27,(6.95882343397129e-14+0j),6.475354300455233e-14,6.719700198347575e-14,2.317531295413105e-14,5.3709513052191445e-28,(6.604856609500731e-14+0j),6.520186861903911e-14,7.673633119404198e-14,1.7107324417177037e-14,2.926605487145417e-28,(4.0991254251090594e-14+0j),5.6723501544764437e-14,3.883219106738873e-14,3.3124555920339894e-14,1.0972362049197248e-27,(6.738279708236569e-14+0j),calm
4.5778176685378386e-14,4.526544049413061e-14,1.558545223626066e-14,2.429063214087624e-28,(5.024228485449863e-14+0j),5.3320087409594224e-14,4.870162024165475e-14,3.4696141088493174e-14,1.2038222064326242e-27,(8.811668807722144e-14+0j),9.875985809565626e-14,8.545850013174278e-14,6.405406723826147e-14,4.102923529763721e-27,(1.5167701593550637e-13+0j),1.1699640510239777e-13,8.050199772299612e-14,9.499368977009652e-14,9.023801096137341e-27,(3.461711578980824e-13+0j),5.197851293456355e-14,3.037639279753016e-14,4.8276427588259714e-14,2.3306134606844836e-27,(1.8035594526596446e-13+0j),calm
