theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
2.168140549590594e-13,1.4062347006315136e-13,1.7515043846590057e-13,3.067767609479722e-26,(2.217375151075937e-13+0j),1.175832278006758e-13,1.0502050726272931e-13,7.782053445416912e-14,6.056035582732523e-27,(1.4720010723449665e-13+0j),8.781151340726625e-14,8.682611599706734e-14,5.930278843486464e-14,3.516820716150314e-27,(9.768303662461013e-14+0j),5.26089455026632e-14,5.076095242350921e-14,2.983946235976138e-14,8.90393513919616e-28,(8.887743846012006e-14+0j),2.8881572186439216e-14,2.945187421358557e-14,7.153065653669985e-15,5.11663482457132e-29,(2.1063633607785464e-14+0j),calm
9.584024244359115e-14,9.706734372203217e-14,5.1987842782638825e-15,2.7027357971923714e-29,(1.0287121339144021e-13+0j),1.3756708296061819e-13,1.4200446583796594e-13,2.671263496545812e-14,7.135648667978156e-28,(1.368088244414352e-13+0j),1.1074059185604317e-13,1.201236936294876e-13,2.198083626160892e-14,4.831571627596615e-28,(6.382718309610354e-14+0j),4.8378669206178596e-14,3.4964121374681723e-14,2.0133570213534776e-14,4.053606495433348e-28,(3.3409315301919134e-14+0j),2.2020529988460546e-14,2.371999385712956e-14,4.922708180729106e-15,2.423305583261726e-29,(2.371999385712956e-14+0j),calm
1.4909671683723191e-13,1.84754355083833e-13,5.354144389467792e-14,2.8666862143269438e-27,(1.0296797284363224e-13+0j),8.57742042375004e-14,9.851894640153072e-14,3.7429719607115814e-14,1.4009839098673101e-27,(1.36196133874086e-13+0j),2.6280069488893854e-14,2.6057390476287846e-14,5.70369364406148e-15,3.253212118530732e-29,(3.443718891431152e-14+0j),2.702063254441792e-14,2.4283546834480287e-14,8.266743703525337e-15,6.833905145977581e-29,(2.7164225841309005e-14+0j),1.795158752848086e-14,1.6932570749690813e-14,3.4453530744396292e-15,1.1870457807550605e-29,(1.256684675516865e-14+0j),calm
8.241644906661094e-14,9.391973440956323e-14,1.7755519433624367e-14,3.1525847035781255e-28,(6.543713968422247e-14+0j),8.026968533258883e-14,8.61860483222438e-14,2.531605221421657e-14,6.409024997129397e-28,(6.772229864396777e-14+0j),4.7216522756226854e-14,4.175480333888524e-14,1.4640408979643378e-14,2.1434157509122245e-28,(4.849798375458232e-14+0j),6.738669353111459e-14,6.319026360532366e-14,3.2341129356696884e-14,1.045948648066601e-27,(3.223019442363044e-14+0j),1.1058126392672981e-13,7.282135649036901e-14,9.706366899708352e-14,9.421355839175393e-27,(2.728181428845951e-14+0j),calm
6.459484562883595e-14,5.254413819649712e-14,3.102490620197335e-14,9.625448048412442e-28,(3.808911266014345e-14+0j),6.587296356732549e-14,6.659154586326094e-14,1.2529293727827091e-14,1.5698320131816727e-28,(3.1372848035728635e-14+0j),7.545206474206775e-14,7.139253511468336e-14,1.8765401756430003e-14,3.5214030308022625e-28,(5.748377453813943e-14+0j),3.0856318954654307e-14,2.903487051458848e-14,6.9658153189227545e-15,4.852258305733892e-29,(2.583954660554652e-14+0j),1.736616612554914e-14,1.701114773162388e-14,3.280442293082509e-15,1.0761301638244432e-29,(1.011967832620276e-14+0j),calm
8.835568285541726e-14,4.496973327727479e-14,7.907336051592254e-14,6.2525963432810586e-27,(2.324656161963626e-13+0j),6.232986471022198e-14,3.5658047057167937e-14,5.1647669459829025e-14,2.6674817606317557e-27,(1.7319749527914737e-13+0j),5.2990720345815965e-14,5.0005938710096576e-14,2.3289636223314434e-14,5.424071554143198e-28,(1.1262519396068214e-13+0j),4.116265900421192e-14,4.121809481547666e-14,9.332944069196346e-15,8.710384499874726e-29,(5.3459472211106626e-14+0j),1.1992320341303383e-14,1.266790581853942e-14,1.6930792501997964e-15,2.866517347457105e-30,(1.1720168031504018e-14+0j),calm
1.2167712470038401e-13,6.699749996453305e-14,9.171289714029896e-14,8.411255501867057e-27,(5.5334077868347225e-14+0j),9.356620017581543e-14,6.417033605382117e-14,6.100630506728561e-14,3.721769257962717e-27,(3.5720161921579376e-14+0j),5.523067459599357e-14,3.600293258544438e-14,3.835006844478404e-14,1.4707277497196205e-27,(2.575182614364698e-14+0j),2.9546112176436236e-14,3.1706906509887724e-14,6.141290901712514e-15,3.771545393945691e-29,(2.0463440153160422e-14+0j),1.2687882804424812e-14,1.3334268063131349e-14,2.8489251692256794e-15,8.116374619847567e-30,(1.560531273892716e-14+0j),calm
5.333252379198834e-14,5.731888122016597e-14,2.641052490847298e-14,6.975158259410717e-28,(1.1543417425855408e-13+0j),3.278347345448816e-14,3.148085567513326e-14,8.488258805285882e-15,7.205053754551331e-29,(4.262390825520485e-14+0j),3.223924213284794e-14,2.8978158021249625e-14,1.838618874796778e-14,3.380519366758969e-28,(2.8978158021249625e-14+0j),4.926635123802546e-14,4.525631832106524e-14,1.7681693795911597e-14,3.126422954923787e-28,(4.525631832106524e-14+0j),1.50727838034481e-14,1.3215322708359738e-14,4.712938165941162e-15,2.2211786155984845e-29,(1.0825332677792318e-14+0j),calm
1.8818713265562045e-13,1.1516182139834823e-13,1.2668120871987526e-13,1.6048128642728602e-26,(7.21470562431157e-14+0j),7.903266345695461e-14,7.803791900712948e-14,2.025627292597862e-14,4.103165928517346e-28,(1.070505408073489e-13+0j),9.082485981007913e-14,8.34763470520029e-14,1.4936072837229853e-14,2.2308627179903543e-28,(8.466411788487965e-14+0j),4.3951993032756805e-14,4.5629399692065114e-14,5.871076624246776e-15,3.4469540727776913e-29,(2.906971070471424e-14+0j),2.349138300989442e-14,2.41916511172548e-14,6.994636354406854e-15,4.892493773039001e-29,(3.899482145563554e-14+0j),calm
2.1666538926477655e-13,2.37898313219404e-13,1.0785475723836092e-13,1.1632648658945767e-26,(1.6894374432865876e-13+0j),1.4696364697347056e-13,1.5599887578697556e-13,6.393825679126326e-14,4.0881006815055224e-27,(1.146844920430051e-13+0j),9.796278768241004e-14,9.924877228976338e-14,4.6776974192896824e-14,2.1880853146429357e-27,(4.048952132493137e-14+0j),5.4366281982590395e-14,5.813026535494452e-14,1.8604984847748254e-14,3.461454611849421e-28,(3.929412259521159e-14+0j),3.397304869379285e-14,3.749938498087327e-14,7.714693749496871e-15,5.951649964852608e-29,(1.75113962685733e-14+0j),calm
