theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
1.988932357732811e-13,6.412786281291548e-14,3.4529756185606913e-13,1.1923040622374588e-25,(2.165421512787997e-14+0j),9.267060088118895e-14,5.635696027477953e-14,1.1021403152377357e-13,1.2147132744723354e-26,(2.8039429112071224e-14+0j),5.6421514324249947e-14,5.802478544368397e-14,3.094739359924429e-14,9.577411705865463e-28,(1.2380039956034817e-14+0j),2.71672170596574e-14,2.7346918938266933e-14,1.00458741568345e-14,1.0091958757495527e-28,(2.653360106086342e-14+0j),1.6639985194883668e-14,1.3852879863292517e-14,9.179862484759142e-15,8.42698752390883e-29,(2.3126621285083402e-14+0j),bored
1.1261074048963245e-13,6.940445379800647e-14,1.2427344882266805e-13,1.544389008228029e-26,(4.0533261203704893e-14+0j),7.47639370571465e-14,6.60016920139382e-14,5.2339665613440724e-14,2.739440596526789e-27,(4.704639777846894e-14+0j),4.4520996574694995e-14,3.724162207221726e-14,2.5527789904334147e-14,6.516680573998244e-28,(5.5426814279829407e-14+0j),3.6549170777447064e-14,2.154400778495379e-14,3.0882521352933154e-14,9.537301251143723e-28,(4.243023117513358e-14+0j),1.962828601314674e-14,1.2519751994780914e-14,1.594459830851566e-14,2.542302152199204e-28,(2.0084114491640863e-14+0j),bored
6.759994838185773e-14,5.694476260012888e-14,4.8302572635859853e-14,2.333138523242517e-27,(8.931327927000428e-14+0j),5.683952308470057e-14,5.5435672451809385e-14,2.667484528981926e-14,7.115473712357928e-28,(4.1406439998531735e-14+0j),4.308991687512012e-14,3.934681648265293e-14,2.222037252187933e-14,4.9374495501109e-28,(2.228607261490556e-14+0j),2.4578869164010398e-14,2.3445658313184147e-14,1.0591693009672815e-14,1.12183960811152e-28,(1.5626586728995347e-14+0j),1.3825146676479603e-14,1.411323821980139e-14,4.469934660749618e-15,1.9980315871370802e-29,(9.277462138770436e-15+0j),bored
5.2474913647112397e-14,4.3276894178445723e-14,2.83710561296817e-14,8.049168259135494e-28,(4.3276894178445723e-14+0j),4.4712215465474665e-14,4.3197670140554034e-14,1.8512337935444944e-14,3.42706655836114e-28,(3.883303090833941e-14+0j),2.9223309112760224e-14,2.5798802488932694e-14,1.3202920064609601e-14,1.7431709823247077e-28,(2.784044853849041e-14+0j),2.9070263423663435e-14,2.8140181439110745e-14,1.4679272156103304e-14,2.154810310329497e-28,(2.994051112526106e-14+0j),2.1515542087478695e-14,1.635550350047988e-14,1.3531316635544952e-14,1.8309652989137557e-28,(2.6755491289690066e-14+0j),bored
7.51301996207427e-14,5.775195805303764e-14,5.485268116463943e-14,3.0088166309495888e-27,(1.6134115939687811e-13+0j),5.323466303150715e-14,3.8649283220925906e-14,3.5093913991438045e-14,1.2315827992384509e-27,(1.2163991061164885e-13+0j),3.6180634713687096e-14,3.2547794571028285e-14,2.1295999061729993e-14,4.535195760372048e-28,(5.0902211091021557e-14+0j),2.376190451187455e-14,2.2933596952546797e-14,9.706164302580741e-15,9.42096254686927e-29,(2.3180823506738095e-14+0j),1.2402147859778027e-14,1.0635506874950999e-14,4.710377701353275e-15,2.2187658089406163e-29,(8.119982122483562e-15+0j),bored
1.009557427731904e-13,1.185046159637011e-13,5.823544812226265e-14,3.391367418000744e-27,(6.783143899298093e-14+0j),6.020235290301407e-14,6.12205380527146e-14,3.25524172627837e-14,1.0596598696503785e-27,(4.192332317943164e-14+0j),3.535616097401188e-14,2.6248450026055852e-14,2.62611519299373e-14,6.896481006872496e-28,(1.6156655146747986e-14+0j),2.3247688203453363e-14,2.0183016391706407e-14,9.028724903503342e-15,8.151787338314143e-29,(4.009459483815019e-14+0j),1.7586454741258134e-14,1.524642590923103e-14,7.734549860758083e-15,5.982326154855288e-29,(2.443163157864683e-14+0j),bored
7.840826241228267e-14,4.114165842893068e-14,1.0807478043775144e-13,1.1680158166668181e-26,(3.320871306898378e-14+0j),4.771594602331223e-14,3.726895268000044e-14,4.2970811697196004e-14,1.846490657915877e-27,(3.35504933384986e-14+0j),3.011570225421768e-14,3.218354553820756e-14,1.319609168236599e-14,1.7413683568940885e-28,(1.6821170367183593e-14+0j),2.983778400365222e-14,2.7920908909676414e-14,1.0029249163819641e-14,1.0058583878997697e-28,(1.2867775874927871e-14+0j),1.510716738383202e-14,1.4011901694251459e-14,5.521953425178975e-15,3.0491969629845814e-29,(4.5410647430396424e-15+0j),bored
3.525632842985338e-14,3.0556772632111074e-14,2.0948923183246093e-14,4.388573825375456e-28,(1.0148101749932019e-13+0j),3.91580840344683e-14,3.9040902601618325e-14,1.600715913143519e-14,2.562291434590889e-28,(4.673606727317764e-14+0j),2.5803985965233985e-14,1.9282130393165412e-14,1.664796686799439e-14,2.7715480083783895e-28,(1.4702685107354196e-14+0j),2.0296013944220435e-14,1.8175648563185432e-14,9.236992504664488e-15,8.532203053122792e-29,(2.974798984800761e-14+0j),1.3978340290750879e-14,1.2865711383438432e-14,5.615515984846525e-15,3.153401977606684e-29,(2.1927840583194273e-14+0j),bored
5.966577563239458e-14,5.672520354171489e-14,2.814216016585384e-14,7.919811788005707e-28,(3.049645536020285e-14+0j),5.861081976289741e-14,4.8437212763392174e-14,3.292576317948041e-14,1.084105880951228e-27,(3.1585115903111753e-14+0j),3.109392333685518e-14,3.2162444122710236e-14,1.751296956379806e-14,3.067041029425172e-28,(1.0664993510906465e-14+0j),2.3268253739265445e-14,2.1957166942621796e-14,9.040628878453122e-15,8.173297051792054e-29,(1.42250569050878e-14+0j),1.617594356573124e-14,1.4459185192398427e-14,8.586100180368909e-15,7.372111630733101e-29,(1.0590080311204848e-14+0j),bored
5.409251581027266e-14,4.316691924080348e-14,2.7506426755953996e-14,7.566035128806619e-28,(6.647265811515763e-14+0j),4.4499242053560453e-14,4.771325127194378e-14,1.7255750637670524e-14,2.9776093006946674e-28,(2.428958692404553e-14+0j),2.932778502559115e-14,2.519708170241793e-14,1.4739992193237288e-14,2.172673698566962e-28,(1.013962430075931e-14+0j),2.298616194253096e-14,2.2526586746077775e-14,6.782203411297004e-15,4.5998283112208715e-29,(3.5413231108506703e-14+0j),1.225042782328805e-14,1.1883744676171686e-14,5.873943394712025e-15,3.450321100428103e-29,(7.293005636177377e-15+0j),bored
