theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
9.064464572696589e-14,1.0721077857070007e-13,2.5856559429950515e-14,6.685616655545629e-28,(1.0721077857070007e-13+0j),4.8709673724261077e-14,3.974533539068031e-14,1.427639402298501e-14,2.038154262995221e-28,(3.699968536036304e-14+0j),2.6541531838021425e-14,2.2625441899462824e-14,7.73122484875833e-15,5.977183766205827e-29,(3.237781580135809e-14+0j),3.3802220850362315e-14,3.992274440556007e-14,9.610019346262876e-15,9.235247183554676e-29,(2.1489697947309515e-14+0j),1.2671991282782392e-14,1.2518041758962325e-14,1.9874798063722714e-16,3.9500759807375616e-32,(1.2518041758962325e-14+0j),calm
7.3490890645136e-14,7.278944574517028e-14,3.184559364697794e-14,1.0141418347284415e-27,(2.9291561446475296e-14+0j),4.553179876936275e-14,4.5109557991856167e-14,2.482766785978284e-14,6.1641309135569385e-28,(2.038653790413342e-14+0j),3.7019052316314274e-14,3.2720479223250445e-14,1.903235970013627e-14,3.622307157553712e-28,(2.6738768327547924e-14+0j),3.7154184301308164e-14,3.9501070090219004e-14,6.42006140378353e-15,4.1217188428350954e-29,(3.9501070090219004e-14+0j),1.0241916136332118e-14,1.0535832110853318e-14,1.9315527888455414e-15,3.730896176096988e-30,(1.102791058615668e-14+0j),calm
1.9837607243323953e-14,2.0754472449862973e-14,6.5563015859112765e-15,4.298509048542272e-29,(1.1598244846135367e-14+0j),2.1696292722428038e-14,2.4360825396971383e-14,7.695800966961095e-15,5.922535252307931e-29,(1.2450116067900634e-14+0j),2.0381354125203755e-14,2.2414388570164556e-14,4.900161970038576e-15,2.401158733261234e-29,(2.3837696883496166e-14+0j),2.0569579466197892e-14,1.9341948763778813e-14,4.197565885451786e-15,1.7619559362708635e-29,(2.1917345881656334e-14+0j),1.0708499966615873e-14,1.0860723363646232e-14,3.141469209471196e-15,9.86882879405558e-30,(1.4754115122284495e-14+0j),calm
5.977511135591922e-14,5.932947215437126e-14,3.467324168489167e-14,1.2022336889389093e-27,(5.2449029163398e-14+0j),3.2084955674198747e-14,3.5767130721713735e-14,8.347661096201842e-15,6.968344577704172e-29,(3.91735770880919e-14+0j),2.1706978416080116e-14,1.9070465414721182e-14,4.479580551207959e-15,2.00666419147606e-29,(3.2107350118350964e-14+0j),1.7534584251402262e-14,1.7343447469839973e-14,3.843552735636253e-15,1.4772897631616923e-29,(2.0900334977072576e-14+0j),1.236021704820297e-14,1.1224418923331549e-14,1.7028622101634035e-15,2.8997397068025916e-30,(1.0724701754722673e-14+0j),calm
1.1743899964076732e-13,5.2449029163398e-14,1.0165907278375071e-13,1.0334567079251924e-26,(2.4090364359722574e-13+0j),4.578914405269166e-14,4.7015717965894664e-14,1.8626702178078716e-14,3.4695403403084235e-28,(5.933220468859796e-14+0j),2.299069412687404e-14,2.5597289519674003e-14,1.2043255702276e-14,1.450400079104034e-28,(3.5253137884826444e-15+0j),2.6743958274835055e-14,2.9237538072962577e-14,1.1291780193459623e-14,1.2750429993740706e-28,(1.1409862153214992e-14+0j),1.497469375383566e-14,1.508564486132615e-14,4.436997791563466e-15,1.9686949402339077e-29,(1.6682282549402607e-14+0j),calm
9.683203694756338e-14,8.320357077708941e-14,5.015576624373879e-14,2.5156008874965673e-27,(4.856117707184972e-14+0j),4.590068131437752e-14,4.652207912292563e-14,9.934958510759454e-15,9.87034006105117e-29,(5.906690655023496e-14+0j),2.5000469361856898e-14,2.304114760500701e-14,1.7169601330271868e-14,2.9479520984047355e-28,(4.9823986808967434e-14+0j),1.2843895768955863e-14,1.0274287839063874e-14,6.558352954723145e-15,4.3011993478725806e-29,(3.010231364808559e-14+0j),7.395308420038226e-15,7.228667584551546e-15,3.0482494285514177e-16,9.291824578664044e-32,(7.922405797513716e-15+0j),calm
6.165277839367082e-14,5.356383231423105e-14,2.895509762777366e-14,8.383976786339039e-28,(3.2420979112969277e-14+0j),6.96988926315453e-14,8.625009844337409e-14,3.248930170360895e-14,1.0555547251881272e-27,(2.703947198746247e-14+0j),7.326650638556577e-14,9.123094189896641e-14,5.2826421955743737e-14,2.790630856646284e-27,(6.0551712762178095e-15+0j),2.4674230967360144e-14,2.5048272663267528e-14,7.234815396024902e-15,5.234255381455895e-29,(1.5801106361379057e-14+0j),4.446248761672011e-15,3.725556286303756e-15,1.2837434704269288e-15,1.647997297863775e-30,(3.9837791604410154e-15+0j),calm
4.2557979968309685e-14,4.4769719924960277e-14,9.980989636676569e-15,9.962015412744506e-29,(6.237682876763227e-14+0j),3.055986249861199e-14,3.229431028491354e-14,1.1163493118264158e-14,1.246235786015312e-28,(5.375098975339238e-14+0j),1.4228639781688202e-14,1.4517264951624567e-14,4.210736603608429e-15,1.773030274496785e-29,(1.699909166385311e-14+0j),1.6554883464906258e-14,1.5801106361379057e-14,4.245820922298328e-15,1.8026995304226222e-29,(1.1679441533434429e-14+0j),7.02540540778805e-15,6.907875150501048e-15,1.957114874103817e-15,3.830298630438399e-30,(7.554436922920784e-15+0j),calm
4.3997164955474104e-14,3.856498828552347e-14,1.2262752695397312e-14,1.5037510366847403e-28,(6.663785090196487e-14+0j),3.4303719106523115e-14,3.1590656055251114e-14,7.768518478073283e-15,6.034987934416604e-29,(3.763415695582393e-14+0j),1.6859870545802266e-14,1.4159795126802165e-14,8.340083418412304e-15,6.955699142607586e-29,(1.1320498589751221e-14+0j),1.2899335583522581e-14,1.1664966169989222e-14,2.3272912209654176e-15,5.416284427182704e-30,(1.6915852215055673e-14+0j),5.499690287481971e-15,5.160926300201465e-15,1.9635390205810936e-15,3.8554854853445606e-30,(9.888649332549565e-15+0j),calm
8.769729347438404e-14,9.78441521293923e-14,2.843491051249244e-14,8.08544135853453e-28,(9.78441521293923e-14+0j),7.179666120382464e-14,6.537644119867289e-14,2.4398748955438062e-14,5.952989505904899e-28,(6.537644119867289e-14+0j),4.532255794235003e-14,4.815270722258722e-14,1.7444460915051716e-14,3.04309216616767e-28,(4.815270722258722e-14+0j),1.9229276382390398e-14,1.7622684328715803e-14,3.450117886734322e-15,1.1903313432364102e-29,(1.646174967103942e-14+0j),1.3027210753378771e-14,1.3111462507303062e-14,5.188072933262226e-16,2.6916100760848113e-31,(1.1689014862973524e-14+0j),calm
