theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
5.674144350926512e-14,4.072788542131015e-14,3.5871176981718286e-14,1.286741338053756e-27,(1.2248610348930805e-13+0j),5.04990455198366e-14,4.65664585962109e-14,3.0648814259552794e-14,9.393498155165668e-28,(1.2062555958630266e-13+0j),3.072461611430662e-14,3.013814972595238e-14,2.1058240235059073e-14,4.4344948179746085e-28,(5.5043732012443576e-14+0j),1.814409135281865e-14,1.838531276121599e-14,4.721953501226282e-15,2.2296844867743143e-29,(2.401715946656867e-14+0j),9.067136059051514e-15,8.001913718060573e-15,2.6410558569702727e-15,6.975176039636981e-30,(1.1103248828398026e-14+0j),bored
2.490542284427268e-14,2.970148087728346e-14,1.3809403397827253e-14,1.9069962220392288e-28,(1.2438390977452159e-14+0j),2.2234459163500497e-14,1.1223519578297593e-14,2.1213645722238048e-14,4.5001876482862865e-28,(2.6140062963752843e-14+0j),2.0567717552448586e-14,2.2797586586027646e-14,1.638198107625178e-14,2.683693039826714e-28,(5.397363501772614e-15+0j),1.618601364588304e-14,1.3959132737835159e-14,5.954035448659938e-15,3.545053812389915e-29,(1.05516647442953e-14+0j),8.391532675631435e-15,8.312171388807141e-15,3.154613660415252e-15,9.951587346478515e-30,(8.540622131209397e-15+0j),bored
3.645091494446039e-14,3.6422106559669124e-14,2.9436208355061655e-14,8.664903623226017e-28,(1.0130121659925544e-13+0j),4.232080626698897e-14,4.782560189676054e-14,2.2107165896468578e-14,4.887267839739833e-28,(5.638189869466456e-14+0j),3.0932726037838656e-14,2.324986867190227e-14,1.4193001109510397e-14,2.0144128049456335e-28,(1.6090409929157592e-14+0j),2.1004979268245113e-14,2.0296080236045208e-14,9.392309222593502e-15,8.821547253281496e-29,(1.4749193740810123e-14+0j),6.989454173391543e-15,5.851296422426172e-15,2.2873084538410706e-15,5.2317799630128295e-30,(1.1297198340383892e-14+0j),bored
5.892903543141537e-14,4.8670243063836186e-14,3.44446811178982e-14,1.1864360573136929e-27,(2.715318453132734e-14+0j),5.158910750900573e-14,3.7255950348981305e-14,3.5734831376683106e-14,1.2769781735199756e-27,(8.455653865781879e-14+0j),3.423411001569796e-14,3.210768844188484e-14,1.915093939769259e-14,3.6675847981409417e-28,(4.37797518320457e-14+0j),1.849033438351715e-14,1.4749193740810123e-14,1.0322465105321346e-14,1.0655328585057684e-28,(8.164733385280917e-15+0j),7.647607640109793e-15,7.194245919498166e-15,3.3077281737927467e-15,1.09410656717023e-29,(3.701156339538215e-15+0j),bored
4.7797764400550133e-14,2.6193768468667455e-14,3.7940949781243715e-14,1.4395156703028576e-27,(1.253344954432545e-14+0j),4.067067354289875e-14,2.9470885705456905e-14,2.8742043366164213e-14,8.261050568624643e-28,(1.4515918335869654e-14+0j),2.5765996120517113e-14,2.8357056364746496e-14,6.864156635684896e-15,4.711664631921699e-29,(1.9456007949852364e-14+0j),2.138386316264589e-14,2.0869832561701348e-14,9.953823648823342e-15,9.907860523187483e-29,(2.8632809986961776e-14+0j),7.186130367318583e-15,7.041212372861016e-15,3.5677027352432684e-15,1.2728502807062296e-29,(7.041212372861016e-15+0j),bored
6.037696581303508e-14,6.464479062988179e-14,4.1647411548827865e-14,1.7345068887174405e-27,(4.517997007280418e-14+0j),6.672848399076941e-14,4.5754728652419436e-14,4.9831850378199515e-14,2.483213312115263e-27,(2.744727370878105e-14+0j),4.162446271699934e-14,3.711867528908411e-14,3.010514535496119e-14,9.063197768433414e-28,(9.427306438772157e-15+0j),2.2136885980989844e-14,2.0803553523217673e-14,7.058696118672318e-15,4.9825190895759645e-29,(1.1041243676226056e-14+0j),6.216837544133511e-15,5.2893417123297845e-15,2.3437297007674086e-15,5.4930689102592865e-30,(5.225618097460816e-15+0j),bored
2.793863959632224e-14,2.227018331855949e-14,1.357567624046065e-14,1.8429898538580783e-28,(4.760221666798417e-14+0j),2.905377881770441e-14,2.7005408088317752e-14,1.3971410085367185e-14,1.952002997734999e-28,(2.7005408088317752e-14+0j),1.2283778655071956e-14,1.0605863988426533e-14,6.7928984422666355e-15,4.6143469246948484e-29,(1.0605863988426533e-14+0j),1.2102396102736982e-14,1.228612268132385e-14,2.894619183072542e-15,8.378820215011552e-30,(1.228612268132385e-14+0j),6.4678796079488604e-15,7.002271657374547e-15,1.3289605875811658e-15,1.7661362433440776e-30,(5.878968233174371e-15+0j),bored
7.394448216491296e-14,2.6003908323526934e-14,7.486361682247831e-14,5.604561123742857e-27,(1.800728888724559e-14+0j),6.572060173562277e-14,2.7005408088317752e-14,7.242535078812129e-14,5.245431436782421e-27,(7.455417934802584e-15+0j),4.140900283082049e-14,1.9993021018197005e-14,4.584293600822109e-14,2.101574781853854e-27,(7.280727376820441e-15+0j),2.1806705631851717e-14,1.568474009095359e-14,8.341346849241103e-15,6.957806725934448e-29,(1.5042944907719595e-14+0j),7.91757300627062e-15,7.99054444823416e-15,2.2558461810474425e-15,5.08884199254633e-30,(3.999193059716149e-15+0j),bored
7.88130191427058e-14,4.746888472273587e-14,6.629960996096203e-14,4.395638280975695e-27,(2.7469900552809543e-14+0j),6.799259623812513e-14,5.848205216788236e-14,3.2407225168267286e-14,1.0502282431067766e-27,(2.7438342811168008e-14+0j),4.237482096043485e-14,3.677871531229325e-14,2.1427779175059518e-14,4.591497203751144e-28,(4.4954623308786665e-14+0j),2.23583931002688e-14,1.8554404117467895e-14,1.213781668548201e-14,1.4732659389036548e-28,(1.4157216681026164e-14+0j),7.682533009033767e-15,7.792255952022467e-15,5.2002010179319145e-15,2.7042090626900117e-29,(3.539194049593323e-15+0j),bored
3.9577557599815935e-14,2.718275456826549e-14,2.137870713955837e-14,4.57049118959004e-28,(2.627250974626575e-14+0j),3.860519247148031e-14,2.831414700295956e-14,2.5689493705107532e-14,6.599500868247595e-28,(1.0694984869799328e-14+0j),3.123036338870958e-14,3.499533366437457e-14,1.674944162091592e-14,2.805437946124705e-28,(1.2451804020618153e-14+0j),1.8271718632724033e-14,1.5622008445747844e-14,8.435578616132492e-15,7.115898658895177e-29,(1.5622008445747844e-14+0j),6.301774972906384e-15,5.466422874187711e-15,3.127647012064348e-15,9.782175832075043e-30,(8.422065298988197e-15+0j),bored
3.0448448042297176e-14,2.993782470370652e-14,1.4665710421158046e-14,2.1508306215726374e-28,(6.3944551776029e-14+0j),3.2238051358390806e-14,3.276471941690467e-14,1.1679695711267881e-14,1.3641529190780934e-28,(5.618205771242327e-14+0j),3.246543838779022e-14,3.471478620817681e-14,1.2198549650644154e-14,1.488046135792306e-28,(2.7195579950044658e-14+0j),2.3419244832143466e-14,2.5035509263519156e-14,6.39531427444294e-15,4.090004466889363e-29,(1.714680065138343e-14+0j),6.390470442044979e-15,6.407801907217391e-15,1.6998343979750927e-15,2.8894369805393456e-30,(4.022049584397979e-15+0j),bored
3.7417396696495424e-14,3.391001514751784e-14,2.0850677265709796e-14,4.347507424387873e-28,(8.527324451099303e-15+0j),2.418075921124718e-14,2.6788286134452226e-14,1.1838780834990307e-14,1.4015673165893378e-28,(1.0049774419960603e-14+0j),1.7785357834525175e-14,1.787382854520692e-14,8.081162189802008e-15,6.530518233788559e-29,(8.240814398159985e-15+0j),2.553472309361616e-14,1.9348148050441552e-14,1.649782789899375e-14,2.7217832538481654e-28,(1.8033269949152687e-14+0j),8.528972199287266e-15,7.685124327850699e-15,4.326370848204184e-15,1.8717484716190994e-29,(7.685124327850699e-15+0j),bored
5.4484109286644295e-14,4.565683252049297e-14,3.446599101132491e-14,1.1879045363927295e-27,(6.456309957005743e-14+0j),4.38905263133756e-14,3.643059669981416e-14,2.2286981366694447e-14,4.967095384393855e-28,(8.283182282011312e-14+0j),3.3642528525819107e-14,2.7694202369498807e-14,1.933883624815357e-14,3.7399058743289844e-28,(8.925144538041537e-14+0j),1.70952326584245e-14,1.7669839172782995e-14,6.089360244739659e-15,3.708030819021584e-29,(2.382727312784521e-14+0j),6.017848012416895e-15,5.7078212486332025e-15,2.015960107856528e-15,4.064095156468905e-30,(5.7078212486332025e-15+0j),bored
7.835461794511543e-14,9.144355843702671e-14,4.2670879711922615e-14,1.820803975389369e-27,(2.2071470906187895e-14+0j),7.508727070990162e-14,8.133185595600742e-14,4.1375946444978704e-14,1.7119689442177457e-27,(8.530587409336768e-15+0j),8.408339803308972e-14,5.562799262319213e-14,5.632973681239341e-14,3.1730392493535094e-27,(7.89084509727956e-15+0j),3.92707093274351e-14,2.8360928527845738e-14,2.947876605135294e-14,8.689976479103985e-28,(2.625062339382368e-14+0j),9.063676957573788e-15,9.756406314166381e-15,3.3500781131347385e-15,1.122302336410441e-29,(5.482140766434736e-15+0j),bored
