theta_mean,theta_median,theta_std,theta_var,theta_fft,alpha_low_mean,alpha_low_median,alpha_low_std,alpha_low_var,alpha_low_fft,alpha_high_mean,alpha_high_median,alpha_high_std,alpha_high_var,alpha_high_fft,beta_mean,beta_median,beta_std,beta_var,beta_fft,gamma_mean,gamma_median,gamma_std,gamma_var,gamma_fft,state
2.6778154065271113e-13,1.5558145532372678e-13,2.26238498080158e-13,5.1183858013565656e-26,(6.328125095277472e-13+0j),1.134564575057994e-13,8.5756570499649e-14,8.206156858988179e-14,6.734101039431872e-27,(3.7823863523252844e-13+0j),2.0927487493493679e-13,1.1883815020675864e-13,1.7707617006776003e-13,3.1355970005866275e-26,(4.845892113334878e-13+0j),2.313443123128269e-13,2.2498786622580067e-13,6.493055651935274e-14,4.215977169912862e-27,(2.1311158455073606e-13+0j),1.4957826854644268e-13,1.2636616636668337e-13,6.018377475902199e-14,3.622086744244692e-27,(9.894514382903294e-14+0j),frustrated
3.6809770017761316e-13,4.3041830230561563e-13,1.2931306662882392e-13,1.6721869200950653e-26,(1.2190612715609362e-13+0j),2.6117457505290967e-13,1.602556212010636e-13,2.0056838759524025e-13,4.022767810255452e-26,(2.287825132859696e-13+0j),1.6164358671810137e-13,8.693113867319081e-14,1.3896296393069618e-13,1.9310705344403963e-26,(8.818839070531792e-14+0j),3.0602656369420187e-13,2.22527515412636e-13,1.2615297416652773e-13,1.5914572891060614e-26,(4.960961534376674e-13+0j),1.108493044357866e-13,1.1682782418249302e-13,1.4964939599819462e-14,2.2394941722624467e-28,(1.2361978604017403e-13+0j),frustrated
1.1702456934388953e-13,1.0933370767657714e-13,6.277060916878871e-14,3.940149375420821e-27,(2.1597805034182324e-13+0j),8.637715150528314e-14,6.115645557109378e-14,6.77729481676982e-14,4.5931725033415065e-27,(6.115645557109378e-14+0j),9.276950133194068e-14,5.743386189218394e-14,7.097237035033618e-14,5.037077353145279e-27,(6.195164270679125e-14+0j),2.734040309924334e-13,2.8092611083406524e-13,5.597899901696682e-14,3.1336483309415726e-27,(1.1310366894328668e-13+0j),1.889712993965293e-13,2.0150028983361708e-13,4.551600804169077e-14,2.071706988051259e-27,(1.3106814075413686e-13+0j),frustrated
4.634198952880578e-13,3.275513101894837e-13,2.857912124156063e-13,8.167661709398221e-26,(8.564199231806202e-14+0j),2.6586191147677903e-13,3.001367743505656e-13,1.0328865478660514e-13,1.0668546207626488e-26,(1.3394948204572996e-13+0j),1.6497690105861604e-13,1.791863449282184e-13,7.232378362999081e-14,5.2307296785577275e-27,(1.9656451454785908e-13+0j),1.4356422038816828e-13,1.3175827480479908e-13,3.700156646462862e-14,1.3691159208363293e-27,(1.8976487105055253e-13+0j),6.001589166005111e-14,4.8549621803603584e-14,1.655216951481847e-14,2.7397431564728597e-28,(3.3065745475983544e-14+0j),frustrated
1.4776780145873041e-13,1.4068327295867088e-13,6.559466067995932e-14,4.302659509719001e-27,(1.3507984906110273e-13+0j),1.0121247522241473e-13,8.820386023888014e-14,5.3115126531074634e-14,2.8212166664120684e-27,(7.425264224814698e-14+0j),1.4079374272271997e-13,1.6245768859232216e-13,4.713042163011376e-14,2.2212766430322946e-27,(8.925582154551717e-14+0j),2.2957625884097856e-13,2.4916307740877895e-13,7.241835388008473e-14,5.244417978701182e-27,(1.1616114525404153e-13+0j),1.1652009487181082e-13,1.0470576139994715e-13,4.905942774732619e-14,2.4068274508951186e-27,(1.812836362305512e-13+0j),frustrated
3.514880183607206e-13,2.2172863216935326e-13,1.857396293061322e-13,3.44992098947794e-26,(1.8059567609099406e-13+0j),1.9198340884676132e-13,1.7306071191571946e-13,9.368819573255462e-14,8.777478019621467e-27,(6.071780630038551e-14+0j),1.2083768985395576e-13,7.473665097693701e-14,7.471708357273428e-14,5.582642577614959e-27,(7.357277107326186e-14+0j),1.6335635712011324e-13,1.5218124682035867e-13,3.3223300326627437e-14,1.1037876845932826e-27,(1.5218124682035867e-13+0j),9.531110878126168e-14,1.006798282942436e-13,5.073732312106444e-14,2.5742759574913002e-27,(1.006798282942436e-13+0j),frustrated
8.68171130726405e-13,5.543187191054128e-13,1.0688703256478212e-12,1.1424837730504793e-24,(3.384750331780021e-12+0j),4.583763425968239e-13,4.461751245319114e-13,3.557565757022115e-13,1.2656274115536335e-25,(1.1093880877579853e-12+0j),2.136922903382036e-13,2.2581872681363834e-13,7.942010434354486e-14,6.3075529739395534e-27,(2.849567225290915e-13+0j),1.8926365420377149e-13,1.669674550098844e-13,6.191860307356892e-14,3.83391340658218e-27,(2.1043667030281125e-13+0j),9.771663278338661e-14,8.310459420434562e-14,4.0306809539704175e-14,1.6246388952699872e-27,(7.993912745738237e-14+0j),frustrated
1.188584193226401e-12,1.1938927104827878e-12,7.432190265625228e-13,5.523745214445439e-25,(1.9917256386804444e-12+0j),7.567106291058657e-13,6.265494656852402e-13,6.413494995741812e-13,4.113291806040527e-25,(9.68504762576684e-13+0j),6.278796953732849e-13,2.763515527097973e-13,6.593604641887643e-13,4.347562217352228e-25,(6.135406025769154e-13+0j),2.670255934835141e-13,1.962475556059028e-13,1.90678931404822e-13,3.635845488168482e-26,(2.8422761820329524e-13+0j),1.0019606735438665e-13,8.180394736730249e-14,4.715246553450945e-14,2.223355005983101e-27,(1.0027834270211835e-13+0j),frustrated
2.6641763424053175e-12,1.8707557766147725e-12,1.3131761802037394e-12,1.7244316802544836e-24,(1.850364693309479e-12+0j),1.5356787163258576e-12,2.0045773666461176e-12,8.322785599857674e-13,6.926876014119826e-25,(1.790963753755362e-12+0j),1.1098865425245497e-12,7.931253219918124e-13,9.942042876551727e-13,9.884421655919292e-25,(1.1097001088370894e-12+0j),3.350990566871534e-13,3.603973315220427e-13,2.2556031627992361e-13,5.087745628029917e-26,(1.0185192778478951e-13+0j),1.5816611734800205e-13,1.5143746934565846e-13,7.81115349274827e-14,6.101411888727349e-27,(2.4921523077854183e-13+0j),frustrated
4.765027820711205e-13,4.2348864498836674e-13,2.4977171828906026e-13,6.238591125706967e-26,(2.2710963758683637e-13+0j),3.7824892930519566e-13,3.69123170671177e-13,1.0326613725555435e-13,1.0663895103682989e-26,(2.0717166006984602e-13+0j),1.7982382535776283e-13,1.4939664869055359e-13,1.2786459448858949e-13,1.6349354523731428e-26,(5.762067201671164e-14+0j),1.5032490077688533e-13,1.175526447296899e-13,4.509001328197844e-14,2.0331092977689924e-27,(1.1472347044096747e-13+0j),1.024433600884479e-13,9.992273021031762e-14,4.1964855829406546e-14,1.7610491247828768e-27,(9.921728594573973e-14+0j),frustrated
